Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.59918	MAP.59914.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.3667	93.2667
MAP.22848	MAP.22848.collection		man biting outdoors				1994-06/1994-06	Papua New Guinea	GAZ	00003922	-3.599	142.75
MAP.25585	MAP.25585.collection		house resting inside	animal shed resting			1985-11/1985-11	India	GAZ	00002839	28.5615	77.1935
MAP.25610	MAP.25585.collection		house resting inside	animal shed resting			1985-11/1985-11	India	GAZ	00002839	28.5615	77.1935
MAP.65224	MAP.65224.collection		larval collection				2005-04/2005-04	Indonesia	GAZ	00003727	-6.9897	106.6636
MAP.30811	MAP.30811.collection						2002-00/2005-00	Viet Nam	GAZ	00003756	12.9018	108.0167
MAP.65666	MAP.65666.collection		larval collection				2004-12/2004-12	Indonesia	GAZ	00003727	-7.2539	106.8378
MAP.65432	MAP.65432.collection		larval collection				2005-09/2005-09	Indonesia	GAZ	00003727	-7.1031	106.4947
MAP.65433	MAP.65432.collection		larval collection				2005-09/2005-09	Indonesia	GAZ	00003727	-7.1031	106.4947
MAP.24296	MAP.24296.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.2291	147.6715
MAP.24297	MAP.24296.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.2291	147.6715
MAP.24298	MAP.24296.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.2291	147.6715
MAP.65910	MAP.65910.collection		man biting				1989-06/1989-06	Papua New Guinea	GAZ	00003922	-8.75	148.25
MAP.24288	MAP.24288.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-6.2851	146.3484
MAP.25797	MAP.25797.collection		man biting					Papua New Guinea	GAZ	00003922	-9.482	147.188
MAP.24127	MAP.24127.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-7.6561	145.9637
MAP.58878	MAP.58878.collection		man biting outdoors	man biting indoors	animal baited net trap	house resting inside	1998-07/1998-07	Myanmar	GAZ	00006899	16.949	94.453
MAP.52779	MAP.52779.collection		animal biting	man biting indoors	man biting outdoors	house resting inside	1992-08/1992-08	Indonesia	GAZ	00003727	-8.753	115.88
MAP.21882	MAP.21882.collection		man biting	animal biting	larval collection		2000-08/2000-08	China	GAZ	00002845	26.4	105.732
MAP.21883	MAP.21882.collection		man biting	animal biting	larval collection		2000-08/2000-08	China	GAZ	00002845	26.4	105.732
MAP.28029	MAP.28029.collection		animal biting	larval collection				Philippines	GAZ	00004525	14.051	121.2833
MAP.65237	MAP.65237.collection		larval collection				2005-05/2005-05	Indonesia	GAZ	00003727	-7.3183	106.6267
MAP.16764	MAP.16764.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1991-07/1991-08	Sri Lanka	GAZ	00003924	8.5708	81.2374
MAP.17848	MAP.17848.collection		man biting	animal biting				Thailand	GAZ	00003744	14.05	101.378
MAP.23983	MAP.23983.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.5258	147.2411
MAP.23984	MAP.23983.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.5258	147.2411
MAP.23393	MAP.23393.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-13.4086	130.2811
MAP.39381	MAP.39381.collection		man biting				1985-07/1985-08	Myanmar	GAZ	00006899	18.2014	96.6807
MAP.42137	MAP.42137.collection		house resting inside				2002-07/2002-07	India	GAZ	00002839	18.444	82.229
MAP.1664	MAP.1664.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.235	96.283
MAP.1665	MAP.1664.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.235	96.283
MAP.1666	MAP.1664.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.235	96.283
MAP.1667	MAP.1664.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.235	96.283
MAP.1668	MAP.1664.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.235	96.283
MAP.24136	MAP.24136.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-7.4559	144.3143
MAP.61200	MAP.61200.collection		house resting inside				1987-04/1988-03	Sri Lanka	GAZ	00003924	6.417	81.299
MAP.61201	MAP.61200.collection		house resting inside				1987-04/1988-03	Sri Lanka	GAZ	00003924	6.417	81.299
MAP.65247	MAP.65247.collection		larval collection				2005-06/2005-06	Indonesia	GAZ	00003727	-7.1158	106.8878
MAP.17754	MAP.17754.collection		man biting indoors	animal biting	animal biting outdoors	man biting outdoors	1985-01/1985-08	Papua New Guinea	GAZ	00003922	-5.0875	145.7874
MAP.17755	MAP.17754.collection		man biting indoors	animal biting	animal biting outdoors	man biting outdoors	1985-01/1985-08	Papua New Guinea	GAZ	00003922	-5.0875	145.7874
MAP.17756	MAP.17754.collection		man biting indoors	animal biting	animal biting outdoors	man biting outdoors	1985-01/1985-08	Papua New Guinea	GAZ	00003922	-5.0875	145.7874
MAP.26924	MAP.26924.collection		larval collection				1999-04/1999-04	China	GAZ	00002845	24.067	120.699
MAP.45911	MAP.45911.collection		man biting				2002-08/2002-08	Laos	GAZ	00006889	14.8166	106.8166
MAP.42052	MAP.42052.collection		house resting inside				2001-01/2001-01	India	GAZ	00002839	18.418	82.224
MAP.25538	MAP.25538.collection		house resting inside	animal shed resting			1986-02/1986-02	India	GAZ	00002839	28.7174	77.2226
MAP.25563	MAP.25538.collection		house resting inside	animal shed resting			1986-02/1986-02	India	GAZ	00002839	28.7174	77.2226
MAP.30658	MAP.30658.collection		man biting					Philippines	GAZ	00004525	14.7	120.2833
MAP.29636	MAP.29636.collection		house resting inside	man biting	animal shed resting		1984-07/1984-09	China	GAZ	00002845	28.102	104.615
MAP.29637	MAP.29636.collection		house resting inside	man biting	animal shed resting		1984-07/1984-09	China	GAZ	00002845	28.102	104.615
MAP.29638	MAP.29636.collection		house resting inside	man biting	animal shed resting		1984-07/1984-09	China	GAZ	00002845	28.102	104.615
MAP.31851	MAP.31851.collection		larval collection				1998-11/1998-11	Solomon Islands	GAZ	00005275	-9.431	159.782
MAP.31852	MAP.31851.collection		larval collection				1998-11/1998-11	Solomon Islands	GAZ	00005275	-9.431	159.782
MAP.65775	MAP.65775.collection		larval collection				2005-05/2005-05	Indonesia	GAZ	00003727	-7.0367	106.5619
MAP.22542	MAP.22542.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4209	160.154
MAP.22543	MAP.22542.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4209	160.154
MAP.22544	MAP.22542.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4209	160.154
MAP.762	MAP.762.collection		larval collection				1994-08/1995-07	Indonesia	GAZ	00003727	-8.7709	115.904
MAP.764	MAP.762.collection		larval collection				1994-08/1995-07	Indonesia	GAZ	00003727	-8.7709	115.904
MAP.765	MAP.762.collection		larval collection				1994-08/1995-07	Indonesia	GAZ	00003727	-8.7709	115.904
MAP.766	MAP.762.collection		larval collection				1994-08/1995-07	Indonesia	GAZ	00003727	-8.7709	115.904
MAP.30787	MAP.30787.collection						2002-00/2005-00	Cambodia	GAZ	00006888	13.3077	105.0371
MAP.24930	MAP.24930.collection		animal baited net trap	house resting inside	light trap	man biting		Sri Lanka	GAZ	00003924	7.651	80.833
MAP.24943	MAP.24930.collection		animal baited net trap	house resting inside	light trap	man biting		Sri Lanka	GAZ	00003924	7.651	80.833
MAP.24945	MAP.24930.collection		animal baited net trap	house resting inside	light trap	man biting		Sri Lanka	GAZ	00003924	7.651	80.833
MAP.24946	MAP.24930.collection		animal baited net trap	house resting inside	light trap	man biting		Sri Lanka	GAZ	00003924	7.651	80.833
MAP.24947	MAP.24930.collection		animal baited net trap	house resting inside	light trap	man biting		Sri Lanka	GAZ	00003924	7.651	80.833
MAP.24948	MAP.24930.collection		animal baited net trap	house resting inside	light trap	man biting		Sri Lanka	GAZ	00003924	7.651	80.833
MAP.19494	MAP.19494.collection		carbon dioxide baited net trap				1995-12/1995-12	Australia	GAZ	00000463	-16.812	145.638
MAP.65820	MAP.65820.collection		larval collection				2004-11/2004-11	Indonesia	GAZ	00003727	-6.9458	106.4489
MAP.59407	MAP.59407.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-01/1998-01	Myanmar	GAZ	00006899	23.91	95.723
MAP.17097	MAP.17097.collection		animal biting outdoors	man biting outdoors	house resting inside		1989-05/1989-05	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.1366	MAP.1366.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	16.068	97.583
MAP.1367	MAP.1366.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	16.068	97.583
MAP.1368	MAP.1366.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	16.068	97.583
MAP.16727	MAP.16727.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1992-01/1992-02	Sri Lanka	GAZ	00003924	8.035	79.826
MAP.61589	MAP.61589.collection		larval collection				1999-05/1999-05	Thailand	GAZ	00003744	19.1333	98.8667
MAP.65754	MAP.65754.collection		larval collection				2005-08/2005-08	Indonesia	GAZ	00003727	-7.1028	106.7606
MAP.16892	MAP.16892.collection		animal biting outdoors	house resting inside			1987-09/1987-09	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.703	MAP.703.collection		man biting indoors	man biting outdoors	animal biting		1985-02/1985-02	Thailand	GAZ	00003744	6.6	100.4333
MAP.61297	MAP.61297.collection		man biting outdoors	man biting indoors	house resting inside	resting outdoors	1986-03/1986-03	Papua New Guinea	GAZ	00003922	-5.483	145.699
MAP.60888	MAP.60888.collection		man biting outdoors	man biting indoors			1987-01/1987-01	Sri Lanka	GAZ	00003924	6.4301	81.3146
MAP.60922	MAP.60888.collection		man biting outdoors	man biting indoors			1987-01/1987-01	Sri Lanka	GAZ	00003924	6.4301	81.3146
MAP.2129	MAP.2129.collection		man biting indoors	man biting outdoors			1998-11/1998-11	Viet Nam	GAZ	00003756	9.183	105.317
MAP.19650	MAP.19650.collection		man biting indoors	man biting outdoors			1985-10/1985-10	Solomon Islands	GAZ	00005275	-8.579	160.736
MAP.19679	MAP.19650.collection		man biting indoors	man biting outdoors			1985-10/1985-10	Solomon Islands	GAZ	00005275	-8.579	160.736
MAP.1562	MAP.1562.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	25.5667	96.816
MAP.24021	MAP.24021.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.1176	147.7962
MAP.16426	MAP.16426.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1991-11/1991-12	Sri Lanka	GAZ	00003924	6.434	81.133
MAP.39355	MAP.39355.collection		larval collection				2003-09/2003-10	Republic of Korea	GAZ	00002802	33.2511	126.303
MAP.60574	MAP.60574.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1999-02/1999-02	Myanmar	GAZ	00006899	17.331	96.496
MAP.22882	MAP.22882.collection		man biting outdoors				1995-09/1995-09	Papua New Guinea	GAZ	00003922	-3.55	142.65
MAP.59836	MAP.59836.collection		man biting outdoors	man biting indoors	animal baited net trap	house resting inside	1998-12/1998-12	Myanmar	GAZ	00006899	20.14	92.895
MAP.19087	MAP.19087.collection		larval collection				1988-05/1988-05	Thailand	GAZ	00003744	12.6457	101.9738
MAP.28229	MAP.28229.collection		animal shed resting				1999-04/1999-06	Sri Lanka	GAZ	00003924	7.885	80.749
MAP.22821	MAP.22821.collection		man biting outdoors				1994-02/1994-02	Papua New Guinea	GAZ	00003922	-3.566	142.732
MAP.65486	MAP.65486.collection		larval collection				2004-12/2004-12	Indonesia	GAZ	00003727	-6.7631	106.5964
MAP.583	MAP.583.collection		man biting outdoors	man biting indoors			1990-05/1990-12	Thailand	GAZ	00003744	18.2522	97.9772
MAP.585	MAP.583.collection		man biting outdoors	man biting indoors			1990-05/1990-12	Thailand	GAZ	00003744	18.2522	97.9772
MAP.587	MAP.583.collection		man biting outdoors	man biting indoors			1990-05/1990-12	Thailand	GAZ	00003744	18.2522	97.9772
MAP.26680	MAP.26680.collection		man biting				1997-09/1998-06	Thailand	GAZ	00003744	16.0757	98.7663
MAP.26682	MAP.26680.collection		man biting				1997-09/1998-06	Thailand	GAZ	00003744	16.0757	98.7663
MAP.26684	MAP.26680.collection		man biting				1997-09/1998-06	Thailand	GAZ	00003744	16.0757	98.7663
MAP.26686	MAP.26680.collection		man biting				1997-09/1998-06	Thailand	GAZ	00003744	16.0757	98.7663
MAP.26690	MAP.26680.collection		man biting				1997-09/1998-06	Thailand	GAZ	00003744	16.0757	98.7663
MAP.26692	MAP.26680.collection		man biting				1997-09/1998-06	Thailand	GAZ	00003744	16.0757	98.7663
MAP.23323	MAP.23323.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-12.8754	132.6058
MAP.8	MAP.8.collection		man biting indoors	man biting outdoors			1992-04/1992-05	Philippines	GAZ	00004525	14.75	120.28
MAP.59610	MAP.59610.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.166	94.933
MAP.59635	MAP.59610.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.166	94.933
MAP.59661	MAP.59610.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.166	94.933
MAP.59662	MAP.59610.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.166	94.933
MAP.59663	MAP.59610.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.166	94.933
MAP.59665	MAP.59610.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	20.166	94.933
MAP.42056	MAP.42056.collection		house resting inside				2001-07/2001-07	India	GAZ	00002839	18.418	82.224
MAP.42078	MAP.42056.collection		house resting inside				2001-07/2001-07	India	GAZ	00002839	18.418	82.224
MAP.28128	MAP.28128.collection		man biting					Thailand	GAZ	00003744	18.0667	100.1833
MAP.18022	MAP.18022.collection		animal shed resting	house resting inside			1992-02/1992-02	India	GAZ	00002839	22.233	84.811
MAP.18034	MAP.18022.collection		animal shed resting	house resting inside			1992-02/1992-02	India	GAZ	00002839	22.233	84.811
MAP.6	MAP.6.collection		larval collection				1992-01/1993-06	Philippines	GAZ	00004525	14.75	120.28
MAP.22098	MAP.22098.collection		man biting outdoors	animal biting	house resting inside	light trap	1992-03/1992-03	Iran	GAZ	00004474	26.183	60.766
MAP.24144	MAP.24144.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-7.3552	143.1823
MAP.25674	MAP.25674.collection						1995-00/1996-00	China	GAZ	00002845	29.875	121.541
MAP.23707	MAP.23707.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-10.1359	148.3798
MAP.65054	MAP.65054.collection							Solomon Islands	GAZ	00005275	-9.4	159.883
MAP.23912	MAP.23912.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.835	148.2135
MAP.60210	MAP.60210.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.656	97.219
MAP.60211	MAP.60210.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.656	97.219
MAP.60212	MAP.60210.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.656	97.219
MAP.60213	MAP.60210.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.656	97.219
MAP.60214	MAP.60210.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.656	97.219
MAP.60215	MAP.60210.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.656	97.219
MAP.60216	MAP.60210.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.656	97.219
MAP.60217	MAP.60210.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	19.656	97.219
MAP.65628	MAP.65628.collection		larval collection				2005-08/2005-08	Indonesia	GAZ	00003727	-6.9261	106.4689
MAP.65629	MAP.65628.collection		larval collection				2005-08/2005-08	Indonesia	GAZ	00003727	-6.9261	106.4689
MAP.23372	MAP.23372.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-14.0763	129.671
MAP.31905	MAP.31905.collection						1995-00/1995-00	Thailand	GAZ	00003744	17.489	101.519
MAP.60422	MAP.60422.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-10/1998-10	Myanmar	GAZ	00006899	18.774	96.247
