Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Characteristics [species assay result (VBcv:0000961)]	Term Source REF	Term Accession Number	Comment [ASSI]
MAP.4638	MAP.4638.spid		morphology		Anopheles fluviatilis species complex	MIRO	40003475	
MAP.4639	MAP.4639.spid		morphology		Anopheles barbirostris species complex	MIRO	40000041	
MAP.4640	MAP.4640.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4641	MAP.4641.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4642	MAP.4642.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4643	MAP.4643.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4644	MAP.4644.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4645	MAP.4645.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4646	MAP.4646.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4647	MAP.4647.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4648	MAP.4648.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4649	MAP.4649.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4650	MAP.4650.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4651	MAP.4651.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4652	MAP.4652.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4653	MAP.4653.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4654	MAP.4654.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4655	MAP.4655.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4656	MAP.4656.spid		morphology		Anopheles culicifacies species complex	MIRO	40002255	
MAP.4657	MAP.4657.spid		morphology		Anopheles fluviatilis species complex	MIRO	40003475	
MAP.4658	MAP.4658.spid		morphology		Anopheles fluviatilis species complex	MIRO	40003475	
MAP.4659	MAP.4659.spid		morphology		Anopheles fluviatilis species complex	MIRO	40003475	
MAP.4660	MAP.4660.spid		morphology		Anopheles fluviatilis species complex	MIRO	40003475	
MAP.4661	MAP.4661.spid		morphology		Anopheles fluviatilis species complex	MIRO	40003475	
MAP.4662	MAP.4662.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.4663	MAP.4663.spid				Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.4664	MAP.4664.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.4665	MAP.4665.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4682	MAP.4682.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.4683	MAP.4683.spid				Anopheles aconitus Dönitz, 1902	MIRO	40002218	
MAP.4684	MAP.4684.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.4685	MAP.4685.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4737	MAP.4737.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.4738	MAP.4738.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.4739	MAP.4739.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.4740	MAP.4740.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4741	MAP.4741.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.4742	MAP.4742.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.4743	MAP.4743.spid				Anopheles fluviatilis species complex	MIRO	40003475	
MAP.4744	MAP.4744.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4745	MAP.4745.spid				Anopheles subpictus species complex	MIRO	40003603	
MAP.4746	MAP.4746.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4747	MAP.4747.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4748	MAP.4748.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4749	MAP.4749.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4750	MAP.4750.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4751	MAP.4751.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4752	MAP.4752.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4753	MAP.4753.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4754	MAP.4754.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4755	MAP.4755.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4756	MAP.4756.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4757	MAP.4757.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4758	MAP.4758.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4759	MAP.4759.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4760	MAP.4760.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4761	MAP.4761.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4762	MAP.4762.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4763	MAP.4763.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4764	MAP.4764.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4765	MAP.4765.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4766	MAP.4766.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4767	MAP.4767.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4768	MAP.4768.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4769	MAP.4769.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4770	MAP.4770.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4771	MAP.4771.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4772	MAP.4772.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4773	MAP.4773.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4774	MAP.4774.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4775	MAP.4775.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4776	MAP.4776.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4777	MAP.4777.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4778	MAP.4778.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4779	MAP.4779.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4780	MAP.4780.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4781	MAP.4781.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4782	MAP.4782.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4783	MAP.4783.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4784	MAP.4784.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4785	MAP.4785.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4786	MAP.4786.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4787	MAP.4787.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4788	MAP.4788.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4789	MAP.4789.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4790	MAP.4790.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4791	MAP.4791.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4792	MAP.4792.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4793	MAP.4793.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4794	MAP.4794.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4795	MAP.4795.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4796	MAP.4796.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4797	MAP.4797.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4798	MAP.4798.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4799	MAP.4799.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4800	MAP.4800.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4801	MAP.4801.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4802	MAP.4802.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4803	MAP.4803.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4804	MAP.4804.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4805	MAP.4805.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4806	MAP.4806.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4807	MAP.4807.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4808	MAP.4808.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4809	MAP.4809.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4810	MAP.4810.spid				Anopheles culicifacies species complex	MIRO	40002255	
MAP.4811	MAP.4811.spid				Anopheles lesteri Baisas &amp; Hu, 1936	MIRO	40000121	
MAP.4812	MAP.4812.spid				Anopheles lesteri Baisas &amp; Hu, 1936	MIRO	40000121	
MAP.4813	MAP.4813.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4814	MAP.4814.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4815	MAP.4815.spid				Anopheles lesteri Baisas &amp; Hu, 1936	MIRO	40000121	
MAP.4816	MAP.4816.spid				Anopheles lesteri Baisas &amp; Hu, 1936	MIRO	40000121	
MAP.4817	MAP.4817.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4818	MAP.4818.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4963	MAP.4963.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4964	MAP.4964.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4965	MAP.4965.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4966	MAP.4966.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4967	MAP.4967.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4968	MAP.4968.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4969	MAP.4969.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4970	MAP.4970.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4971	MAP.4971.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4972	MAP.4972.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4973	MAP.4973.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4974	MAP.4974.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4975	MAP.4975.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4976	MAP.4976.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4977	MAP.4977.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4978	MAP.4978.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4979	MAP.4979.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4980	MAP.4980.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4981	MAP.4981.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4982	MAP.4982.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4983	MAP.4983.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4984	MAP.4984.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4985	MAP.4985.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4986	MAP.4986.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4987	MAP.4987.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4988	MAP.4988.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4989	MAP.4989.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4990	MAP.4990.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4991	MAP.4991.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4992	MAP.4992.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4993	MAP.4993.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4994	MAP.4994.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4995	MAP.4995.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4996	MAP.4996.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4997	MAP.4997.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4998	MAP.4998.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.4999	MAP.4999.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5000	MAP.5000.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5001	MAP.5001.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5002	MAP.5002.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5003	MAP.5003.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5004	MAP.5004.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5005	MAP.5005.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5006	MAP.5006.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5007	MAP.5007.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5008	MAP.5008.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5009	MAP.5009.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5010	MAP.5010.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5011	MAP.5011.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5012	MAP.5012.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5013	MAP.5013.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5014	MAP.5014.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5015	MAP.5015.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5016	MAP.5016.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5017	MAP.5017.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5018	MAP.5018.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5019	MAP.5019.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5020	MAP.5020.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5021	MAP.5021.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5022	MAP.5022.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5023	MAP.5023.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5029	MAP.5029.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5030	MAP.5030.spid				Anopheles lesteri Baisas &amp; Hu, 1936	MIRO	40000121	
MAP.5152	MAP.5152.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5153	MAP.5153.spid				Anopheles lesteri Baisas &amp; Hu, 1936	MIRO	40000121	
MAP.5154	MAP.5154.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.5155	MAP.5155.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.5156	MAP.5156.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.5157	MAP.5157.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.5158	MAP.5158.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.5159	MAP.5159.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.5160	MAP.5160.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.5161	MAP.5161.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.5162	MAP.5162.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.5163	MAP.5163.spid				Anopheles minimus species complex	MIRO	40003537	
MAP.5171	MAP.5171.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5172	MAP.5172.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5173	MAP.5173.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5174	MAP.5174.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5175	MAP.5175.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5176	MAP.5176.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5177	MAP.5177.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5178	MAP.5178.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5179	MAP.5179.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5180	MAP.5180.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5181	MAP.5181.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5182	MAP.5182.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5183	MAP.5183.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5184	MAP.5184.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5195	MAP.5195.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5196	MAP.5196.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.5197	MAP.5197.spid				Anopheles sinensis species complex	MIRO	40003452	
MAP.8042	MAP.8042.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8043	MAP.8043.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8044	MAP.8044.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8045	MAP.8045.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8046	MAP.8046.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8047	MAP.8047.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8048	MAP.8048.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8049	MAP.8049.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8050	MAP.8050.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8051	MAP.8051.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8052	MAP.8052.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8053	MAP.8053.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8054	MAP.8054.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8055	MAP.8055.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8056	MAP.8056.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8057	MAP.8057.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8058	MAP.8058.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8059	MAP.8059.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8060	MAP.8060.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8061	MAP.8061.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8062	MAP.8062.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8063	MAP.8063.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8064	MAP.8064.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8065	MAP.8065.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8066	MAP.8066.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8067	MAP.8067.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8068	MAP.8068.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8069	MAP.8069.spid				Anopheles maculatus Group	MIRO	40003525	
MAP.8123	MAP.8123.spid				Anopheles annularis van der Wulp, 1884	MIRO	40002220	
MAP.8124	MAP.8124.spid			chromosomal banding sequences	Anopheles culicifacies species complex	MIRO	40002255	species B & C
MAP.8212	MAP.8212.spid				Anopheles dirus species complex	MIRO	40002263	
MAP.8213	MAP.8213.spid				Anopheles maculatus Group	MIRO	40003525	
