Sample Name	Assay Name	Description	Protocol REF	Performer	Date	Characteristics [species assay result (VBcv:0000961)]	Term Source Ref	Term Accession Number
PMI2794	PMI.species.PMI2794		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2795	PMI.species.PMI2795		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2796	PMI.species.PMI2796		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2797	PMI.species.PMI2797		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2798	PMI.species.PMI2798		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2799	PMI.species.PMI2799		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2801	PMI.species.PMI2801		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2802	PMI.species.PMI2802		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2803	PMI.species.PMI2803		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2804	PMI.species.PMI2804		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2805	PMI.species.PMI2805		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2806	PMI.species.PMI2806		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2807	PMI.species.PMI2807		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2808	PMI.species.PMI2808		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2809	PMI.species.PMI2809		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2810	PMI.species.PMI2810		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2811	PMI.species.PMI2811		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2812	PMI.species.PMI2812		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2813	PMI.species.PMI2813		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2814	PMI.species.PMI2814		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2815	PMI.species.PMI2815		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2816	PMI.species.PMI2816		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2817	PMI.species.PMI2817		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2819	PMI.species.PMI2819		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2820	PMI.species.PMI2820		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2821	PMI.species.PMI2821		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2822	PMI.species.PMI2822		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2823	PMI.species.PMI2823		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2824	PMI.species.PMI2824		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2825	PMI.species.PMI2825		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2826	PMI.species.PMI2826		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2827	PMI.species.PMI2827		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2828	PMI.species.PMI2828		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2829	PMI.species.PMI2829		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2830	PMI.species.PMI2830		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2831	PMI.species.PMI2831		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2832	PMI.species.PMI2832		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2833	PMI.species.PMI2833		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2834	PMI.species.PMI2834		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2835	PMI.species.PMI2835		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2836	PMI.species.PMI2836		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2837	PMI.species.PMI2837		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2838	PMI.species.PMI2838		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2839	PMI.species.PMI2839		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2840	PMI.species.PMI2840		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2841	PMI.species.PMI2841		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2842	PMI.species.PMI2842		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2843	PMI.species.PMI2843		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2844	PMI.species.PMI2844		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2845	PMI.species.PMI2845		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2846	PMI.species.PMI2846		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2847	PMI.species.PMI2847		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2848	PMI.species.PMI2848		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2849	PMI.species.PMI2849		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2850	PMI.species.PMI2850		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2851	PMI.species.PMI2851		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2852	PMI.species.PMI2852		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2853	PMI.species.PMI2853		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2854	PMI.species.PMI2854		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2855	PMI.species.PMI2855		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2856	PMI.species.PMI2856		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2857	PMI.species.PMI2857		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2858	PMI.species.PMI2858		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2859	PMI.species.PMI2859		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2860	PMI.species.PMI2860		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2861	PMI.species.PMI2861		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2862	PMI.species.PMI2862		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2863	PMI.species.PMI2863		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2864	PMI.species.PMI2864		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2865	PMI.species.PMI2865		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2866	PMI.species.PMI2866		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2867	PMI.species.PMI2867		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2868	PMI.species.PMI2868		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2869	PMI.species.PMI2869		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2870	PMI.species.PMI2870		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2871	PMI.species.PMI2871		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2872	PMI.species.PMI2872		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2873	PMI.species.PMI2873		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2874	PMI.species.PMI2874		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2875	PMI.species.PMI2875		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2876	PMI.species.PMI2876		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2877	PMI.species.PMI2877		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2878	PMI.species.PMI2878		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2879	PMI.species.PMI2879		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2880	PMI.species.PMI2880		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2881	PMI.species.PMI2881		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2882	PMI.species.PMI2882		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2883	PMI.species.PMI2883		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2884	PMI.species.PMI2884		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2885	PMI.species.PMI2885		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2886	PMI.species.PMI2886		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2887	PMI.species.PMI2887		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2888	PMI.species.PMI2888		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2889	PMI.species.PMI2889		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2890	PMI.species.PMI2890		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2891	PMI.species.PMI2891		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2892	PMI.species.PMI2892		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2893	PMI.species.PMI2893		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2894	PMI.species.PMI2894		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2895	PMI.species.PMI2895		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2896	PMI.species.PMI2896		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2897	PMI.species.PMI2897		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2898	PMI.species.PMI2898		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2899	PMI.species.PMI2899		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2900	PMI.species.PMI2900		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2901	PMI.species.PMI2901		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2902	PMI.species.PMI2902		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2903	PMI.species.PMI2903		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2904	PMI.species.PMI2904		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2905	PMI.species.PMI2905		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2906	PMI.species.PMI2906		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2907	PMI.species.PMI2907		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2908	PMI.species.PMI2908		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2909	PMI.species.PMI2909		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2910	PMI.species.PMI2910		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2911	PMI.species.PMI2911		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2912	PMI.species.PMI2912		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2913	PMI.species.PMI2913		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2914	PMI.species.PMI2914		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2915	PMI.species.PMI2915		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2916	PMI.species.PMI2916		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2917	PMI.species.PMI2917		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2918	PMI.species.PMI2918		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2919	PMI.species.PMI2919		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2920	PMI.species.PMI2920		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2921	PMI.species.PMI2921		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2922	PMI.species.PMI2922		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2923	PMI.species.PMI2923		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2924	PMI.species.PMI2924		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2925	PMI.species.PMI2925		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2926	PMI.species.PMI2926		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2927	PMI.species.PMI2927		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2928	PMI.species.PMI2928		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2929	PMI.species.PMI2929		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2930	PMI.species.PMI2930		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2931	PMI.species.PMI2931		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2932	PMI.species.PMI2932		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2933	PMI.species.PMI2933		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2934	PMI.species.PMI2934		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2935	PMI.species.PMI2935		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2936	PMI.species.PMI2936		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2938	PMI.species.PMI2938		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2939	PMI.species.PMI2939		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2941	PMI.species.PMI2941		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2942	PMI.species.PMI2942		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2943	PMI.species.PMI2943		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2944	PMI.species.PMI2944		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2945	PMI.species.PMI2945		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2946	PMI.species.PMI2946		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2948	PMI.species.PMI2948		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2949	PMI.species.PMI2949		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2950	PMI.species.PMI2950		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2951	PMI.species.PMI2951		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2952	PMI.species.PMI2952		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2953	PMI.species.PMI2953		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2954	PMI.species.PMI2954		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2955	PMI.species.PMI2955		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2956	PMI.species.PMI2956		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2957	PMI.species.PMI2957		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2958	PMI.species.PMI2958		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2959	PMI.species.PMI2959		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2960	PMI.species.PMI2960		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2961	PMI.species.PMI2961		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2962	PMI.species.PMI2962		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2963	PMI.species.PMI2963		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2964	PMI.species.PMI2964		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2965	PMI.species.PMI2965		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2966	PMI.species.PMI2966		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2967	PMI.species.PMI2967		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2968	PMI.species.PMI2968		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2969	PMI.species.PMI2969		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2970	PMI.species.PMI2970		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2971	PMI.species.PMI2971		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2972	PMI.species.PMI2972		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI2973	PMI.species.PMI2973		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2974	PMI.species.PMI2974		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2975	PMI.species.PMI2975		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2982	PMI.species.PMI2982		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2983	PMI.species.PMI2983		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2984	PMI.species.PMI2984		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2985	PMI.species.PMI2985		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2987	PMI.species.PMI2987		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2993	PMI.species.PMI2993		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2994	PMI.species.PMI2994		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2995	PMI.species.PMI2995		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2996	PMI.species.PMI2996		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2997	PMI.species.PMI2997		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2998	PMI.species.PMI2998		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI2999	PMI.species.PMI2999		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3000	PMI.species.PMI3000		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3001	PMI.species.PMI3001		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3002	PMI.species.PMI3002		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3003	PMI.species.PMI3003		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3004	PMI.species.PMI3004		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3005	PMI.species.PMI3005		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3006	PMI.species.PMI3006		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3007	PMI.species.PMI3007		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3008	PMI.species.PMI3008		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3009	PMI.species.PMI3009		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3010	PMI.species.PMI3010		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3011	PMI.species.PMI3011		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3012	PMI.species.PMI3012		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3013	PMI.species.PMI3013		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3014	PMI.species.PMI3014		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3015	PMI.species.PMI3015		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3016	PMI.species.PMI3016		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3017	PMI.species.PMI3017		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3018	PMI.species.PMI3018		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3019	PMI.species.PMI3019		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3020	PMI.species.PMI3020		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3021	PMI.species.PMI3021		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3022	PMI.species.PMI3022		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3023	PMI.species.PMI3023		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3024	PMI.species.PMI3024		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3025	PMI.species.PMI3025		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3026	PMI.species.PMI3026		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3027	PMI.species.PMI3027		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3028	PMI.species.PMI3028		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3029	PMI.species.PMI3029		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3030	PMI.species.PMI3030		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3031	PMI.species.PMI3031		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3032	PMI.species.PMI3032		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3033	PMI.species.PMI3033		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3034	PMI.species.PMI3034		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3035	PMI.species.PMI3035		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3036	PMI.species.PMI3036		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3037	PMI.species.PMI3037		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3038	PMI.species.PMI3038		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3039	PMI.species.PMI3039		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3040	PMI.species.PMI3040		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3041	PMI.species.PMI3041		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3042	PMI.species.PMI3042		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3043	PMI.species.PMI3043		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3044	PMI.species.PMI3044		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3045	PMI.species.PMI3045		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3046	PMI.species.PMI3046		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3047	PMI.species.PMI3047		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3048	PMI.species.PMI3048		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3049	PMI.species.PMI3049		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3050	PMI.species.PMI3050		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3051	PMI.species.PMI3051		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3052	PMI.species.PMI3052		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3053	PMI.species.PMI3053		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3054	PMI.species.PMI3054		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3055	PMI.species.PMI3055		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3056	PMI.species.PMI3056		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3057	PMI.species.PMI3057		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
PMI3058	PMI.species.PMI3058		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI3059	PMI.species.PMI3059		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI3060	PMI.species.PMI3060		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI3061	PMI.species.PMI3061		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI3062	PMI.species.PMI3062		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI3063	PMI.species.PMI3063		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI3064	PMI.species.PMI3064		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI3065	PMI.species.PMI3065		SPECIES_PCR			Anopheles funestus sensu lato	MIRO	40003478
PMI3066	PMI.species.PMI3066		SPECIES_PCR			Anopheles gambiae sensu lato	MIRO	40003480
