Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.62251	MAP.62251.collection		house resting inside				2000-03/2002-07	Mozambique	GAZ	00001100	-25.4	32.802
MAP.28527	MAP.28527.collection		man biting indoors	house resting inside			1993-12/1993-12	Madagascar	GAZ	00001108	-18.316	47.118
MAP.53143	MAP.53143.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2002-12/2002-12	Madagascar	GAZ	00001108	-19	46.417
MAP.53155	MAP.53143.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2002-12/2002-12	Madagascar	GAZ	00001108	-19	46.417
MAP.6992	MAP.6992.collection		man biting indoors				1991-10/1991-10	Kenya	GAZ	00001101	-3.615	39.855
MAP.32039	MAP.32039.collection		man biting					Côte d'Ivoire	GAZ	00000906	7.26	-8.154
MAP.32040	MAP.32039.collection		man biting					Côte d'Ivoire	GAZ	00000906	7.26	-8.154
MAP.12266	MAP.12266.collection		house resting inside					Ghana	GAZ	00000908	5.883	-0.118
MAP.12267	MAP.12266.collection		house resting inside					Ghana	GAZ	00000908	5.883	-0.118
MAP.12268	MAP.12266.collection		house resting inside					Ghana	GAZ	00000908	5.883	-0.118
MAP.28702	MAP.28702.collection		man biting	house resting inside	man biting outdoors		1990-11/1990-11	Senegal	GAZ	00000913	13.716	-16.418
MAP.42167	MAP.42167.collection		house resting inside				2002-11/2006-10	Uganda	GAZ	00001102	-1.284	29.866
MAP.42168	MAP.42167.collection		house resting inside				2002-11/2006-10	Uganda	GAZ	00001102	-1.284	29.866
MAP.42169	MAP.42167.collection		house resting inside				2002-11/2006-10	Uganda	GAZ	00001102	-1.284	29.866
MAP.10543	MAP.10543.collection		man biting outdoors				1991-05/1991-11	Sierra Leone	GAZ	00000914	7.996	-11.729
MAP.10979	MAP.10979.collection		larval collection				2005-04/2005-06	Kenya	GAZ	00001101	-0.5276	37.195
MAP.9137	MAP.9137.collection		man biting indoors	man biting outdoors	larval collection			Cameroon	GAZ	00001093	2.401	10.315
MAP.41254	MAP.41254.collection		house resting inside	outside shelter artificial			2001-01/2001-01	Burkina Faso	GAZ	00000905	12.15	-1.383
MAP.5695	MAP.5695.collection		man biting indoors	man biting outdoors	larval collection		1991-01/1991-01	Côte d'Ivoire	GAZ	00000906	7.734	-5.101
MAP.42555	MAP.42555.collection						2001-00/2001-00	Burkina Faso	GAZ	00000905	11.299	-3.9
MAP.10223	MAP.10223.collection		man biting indoors	man biting outdoors	house resting inside	outside shelter artificial	2002-10/2003-09	Nigeria	GAZ	00000912	8.491	4.544
MAP.9437	MAP.9437.collection		house resting inside				1989-09/1989-09	Mali	GAZ	00000584	12.8	-8.034
MAP.35511	MAP.35511.collection						2004-00/2004-00	Equatorial Guinea	GAZ	00001091	2.1485	9.7925
MAP.9100	MAP.9100.collection		house resting inside				1986-02/1986-02	Sudan	GAZ	00000560	14.25	33.567
MAP.9101	MAP.9100.collection		house resting inside				1986-02/1986-02	Sudan	GAZ	00000560	14.25	33.567
MAP.29868	MAP.29868.collection		man biting indoors	man biting outdoors			2002-05/2002-05	Uganda	GAZ	00001102	3.2	31.0333
MAP.29880	MAP.29868.collection		man biting indoors	man biting outdoors			2002-05/2002-05	Uganda	GAZ	00001102	3.2	31.0333
MAP.29891	MAP.29868.collection		man biting indoors	man biting outdoors			2002-05/2002-05	Uganda	GAZ	00001102	3.2	31.0333
MAP.5673	MAP.5673.collection		man biting indoors				1992-09/1992-11	Burkina Faso	GAZ	00000905	11.16	-4.3308
MAP.5681	MAP.5673.collection		man biting indoors				1992-09/1992-11	Burkina Faso	GAZ	00000905	11.16	-4.3308
MAP.10705	MAP.10705.collection		man biting indoors	man biting outdoors	house resting inside		2001-02/2001-02	Cameroon	GAZ	00001093	3.515	11.498
MAP.10721	MAP.10705.collection		man biting indoors	man biting outdoors	house resting inside		2001-02/2001-02	Cameroon	GAZ	00001093	3.515	11.498
MAP.9513	MAP.9513.collection		house resting inside				2000-05/2000-05	Kenya	GAZ	00001101	0.062	34.515
MAP.9515	MAP.9513.collection		house resting inside				2000-05/2000-05	Kenya	GAZ	00001101	0.062	34.515
MAP.9517	MAP.9513.collection		house resting inside				2000-05/2000-05	Kenya	GAZ	00001101	0.062	34.515
MAP.2666	MAP.2666.collection		man biting	house resting inside			1996-05/1996-06	Sudan	GAZ	00000560	15.492	32.475
MAP.40295	MAP.40295.collection		house resting inside				1996-07/1996-07	Mali	GAZ	00000584	11.784	-7.768
MAP.8898	MAP.8898.collection		house resting inside	indoor light trap			1991-06/1992-04	Kenya	GAZ	00001101	-3.533	39.815
MAP.62000	MAP.62000.collection		house resting inside	man biting indoors			2005-07/2005-09	Niger	GAZ	00000585	14.417	3.932
MAP.62002	MAP.62000.collection		house resting inside	man biting indoors			2005-07/2005-09	Niger	GAZ	00000585	14.417	3.932
MAP.3452	MAP.3452.collection		house resting inside	outside shelter artificial	outlet window trap		1988-04/1989-12	Tanzania	GAZ	00001103	-4.883	38.233
MAP.3826	MAP.3826.collection		indoor light trap				1991-01/1991-01	Tanzania	GAZ	00001103	-8.151	36.387
MAP.32049	MAP.32049.collection		larval collection					Burkina Faso	GAZ	00000905	12.1933	-1.3864
MAP.32050	MAP.32049.collection		larval collection					Burkina Faso	GAZ	00000905	12.1933	-1.3864
MAP.35828	MAP.35828.collection		house resting inside				1986-03/1986-03	Kenya	GAZ	00001101	-0.0667	34.6667
MAP.31604	MAP.31604.collection		house resting inside				1994-06/1994-06	Kenya	GAZ	00001101	0.05	34.8
MAP.9060	MAP.9060.collection		man biting indoors	human baited net trap			1989-08/1989-08	Cameroon	GAZ	00001093	4.131	11.033
MAP.9066	MAP.9060.collection		man biting indoors	human baited net trap			1989-08/1989-08	Cameroon	GAZ	00001093	4.131	11.033
MAP.11524	MAP.11524.collection		larval collection				1997-06/1997-08	Nigeria	GAZ	00000912	5.893	5.679
MAP.11526	MAP.11524.collection		larval collection				1997-06/1997-08	Nigeria	GAZ	00000912	5.893	5.679
MAP.49755	MAP.49755.collection							Zimbabwe	GAZ	00001106	-21.066	31.666
MAP.3195	MAP.3195.collection		house resting inside				2003-06/2003-06	Uganda	GAZ	00001102	0.44	33.206
MAP.11369	MAP.11369.collection		house resting inside				2003-07/2003-07	Kenya	GAZ	00001101	-0.1	34.5167
MAP.35521	MAP.35521.collection						1998-00/1998-00	Côte d'Ivoire	GAZ	00000906	6.567	-7.8
MAP.29830	MAP.29830.collection		man biting indoors	man biting outdoors			2001-11/2001-11	Uganda	GAZ	00001102	1.9926	32.7195
MAP.29841	MAP.29830.collection		man biting indoors	man biting outdoors			2001-11/2001-11	Uganda	GAZ	00001102	1.9926	32.7195
MAP.29852	MAP.29830.collection		man biting indoors	man biting outdoors			2001-11/2001-11	Uganda	GAZ	00001102	1.9926	32.7195
MAP.30211	MAP.30211.collection						2000-05/2000-05	Kenya	GAZ	00001101	-3.1403	40.1405
MAP.30212	MAP.30211.collection						2000-05/2000-05	Kenya	GAZ	00001101	-3.1403	40.1405
MAP.10218	MAP.10218.collection		house resting inside				2002-04/2002-05	Malawi	GAZ	00001105	-16.02	34.8178
MAP.10219	MAP.10218.collection		house resting inside				2002-04/2002-05	Malawi	GAZ	00001105	-16.02	34.8178
MAP.10220	MAP.10218.collection		house resting inside				2002-04/2002-05	Malawi	GAZ	00001105	-16.02	34.8178
MAP.42514	MAP.42514.collection		man biting				1999-07/1999-07	Burkina Faso	GAZ	00000905	11.299	-3.9
MAP.35683	MAP.35683.collection		larval collection					Cameroon	GAZ	00001093	3.872	11.517
MAP.35613	MAP.35613.collection		house resting inside				2002-08/2006-06	Mozambique	GAZ	00001100	-25.9169	32.6336
MAP.63031	MAP.35613.collection		house resting inside				2002-08/2006-06	Mozambique	GAZ	00001100	-25.9169	32.6336
MAP.6649	MAP.6649.collection		indoor light trap				1993-12/1993-12	Tanzania	GAZ	00001103	-8.099	36.482
MAP.62550	MAP.62550.collection		house resting inside	indoor light trap			1995-11/1995-11	Tanzania	GAZ	00001103	-5.0666	38.4416
MAP.12034	MAP.12034.collection		outside shelter artificial	human baited net trap	animal baited net trap		1981-02/1981-02	Zimbabwe	GAZ	00001106	-17.2167	31.75
MAP.64339	MAP.64339.collection		larval collection				2007-00/2007-00	Cameroon	GAZ	00001093	5.513	10.636
MAP.10090	MAP.10090.collection		man biting indoors	man biting outdoors			1994-12/1994-12	Senegal	GAZ	00000913	13.716	-16.418
MAP.10128	MAP.10090.collection		man biting indoors	man biting outdoors			1994-12/1994-12	Senegal	GAZ	00000913	13.716	-16.418
MAP.10166	MAP.10090.collection		man biting indoors	man biting outdoors			1994-12/1994-12	Senegal	GAZ	00000913	13.716	-16.418
MAP.3454	MAP.3454.collection		indoor light trap	house resting inside	outside shelter artificial	outlet window trap	1988-06/1988-09	Tanzania	GAZ	00001103	-4.883	38.233
MAP.9245	MAP.9245.collection		larval collection				1999-05/1999-06	Nigeria	GAZ	00000912	11.082	7.715
MAP.9247	MAP.9245.collection		larval collection				1999-05/1999-06	Nigeria	GAZ	00000912	11.082	7.715
MAP.11506	MAP.9245.collection		larval collection				1999-05/1999-06	Nigeria	GAZ	00000912	11.082	7.715
MAP.11507	MAP.9245.collection		larval collection				1999-05/1999-06	Nigeria	GAZ	00000912	11.082	7.715
MAP.7120	MAP.7120.collection		man biting indoors				1986-08/1986-08	Kenya	GAZ	00001101	-0.1138	34.404
MAP.29072	MAP.29072.collection		man biting				1992-02/1992-02	Madagascar	GAZ	00001108	-18.5167	47.25
MAP.41125	MAP.41125.collection		house resting inside	man biting indoors	man biting outdoors		1997-01/1997-01	Mali	GAZ	00000584	14.15	-5.868
MAP.35409	MAP.35409.collection		larval collection				1999-00/1999-00	Nigeria	GAZ	00000912	9.076	6.007
MAP.49776	MAP.49776.collection		house resting inside				1994-06/1994-09	Mali	GAZ	00000584	12.8	-8.034
MAP.49781	MAP.49776.collection		house resting inside				1994-06/1994-09	Mali	GAZ	00000584	12.8	-8.034
MAP.49838	MAP.49838.collection		man biting				1995-06/1995-06	Tanzania	GAZ	00001103	-5.25	38.833
MAP.5058	MAP.5058.collection		man biting				2002-02/2002-02	Côte d'Ivoire	GAZ	00000906	6.497	-4.622
MAP.5568	MAP.5568.collection		man biting indoors	man biting outdoors			1993-01/1993-03	Burundi	GAZ	00001090	-4.321	29.601
MAP.5575	MAP.5568.collection		man biting indoors	man biting outdoors			1993-01/1993-03	Burundi	GAZ	00001090	-4.321	29.601
MAP.9019	MAP.9019.collection		house resting inside				2001-06/2002-04	Angola	GAZ	00001095	-8.8333	13.5167
MAP.42233	MAP.42233.collection						1992-00/1992-00	Guinea-Bissau	GAZ	00000910	11.884	-13.967
MAP.9821	MAP.9821.collection		indoor light trap				2001-06/2001-06	Tanzania	GAZ	00001103	-3.1974	37.2333
MAP.9836	MAP.9821.collection		indoor light trap				2001-06/2001-06	Tanzania	GAZ	00001103	-3.1974	37.2333
MAP.45493	MAP.45493.collection						2002-07/2004-10	Mali	GAZ	00000584	11.367	-7.318
MAP.9803	MAP.9803.collection		indoor light trap				2002-05/2002-05	Tanzania	GAZ	00001103	-3.2324	37.1946
MAP.9818	MAP.9803.collection		indoor light trap				2002-05/2002-05	Tanzania	GAZ	00001103	-3.2324	37.1946
MAP.45733	MAP.45733.collection		house resting inside				2004-04/2004-04	Kenya	GAZ	00001101	-0.5667	37.45
MAP.45745	MAP.45733.collection		house resting inside				2004-04/2004-04	Kenya	GAZ	00001101	-0.5667	37.45
MAP.11808	MAP.11808.collection		man biting indoors	man biting outdoors	house resting inside		1992-06/1993-05	Kenya	GAZ	00001101	-3.5899	39.8388
MAP.11809	MAP.11808.collection		man biting indoors	man biting outdoors	house resting inside		1992-06/1993-05	Kenya	GAZ	00001101	-3.5899	39.8388
MAP.9431	MAP.9431.collection		house resting inside				1985-09/1985-09	Mali	GAZ	00000584	12.8	-8.034
MAP.45793	MAP.45793.collection		larval collection	house resting inside			2005-08/2006-01	Sudan	GAZ	00000560	14.1	33.4833
MAP.64836	MAP.45793.collection		larval collection	house resting inside			2005-08/2006-01	Sudan	GAZ	00000560	14.1	33.4833
MAP.11013	MAP.11013.collection		house resting inside				1982-10/1982-10	Senegal	GAZ	00000913	16.021	-16.4
MAP.11021	MAP.11013.collection		house resting inside				1982-10/1982-10	Senegal	GAZ	00000913	16.021	-16.4
MAP.11029	MAP.11013.collection		house resting inside				1982-10/1982-10	Senegal	GAZ	00000913	16.021	-16.4
MAP.28294	MAP.28294.collection		man biting indoors	man biting outdoors	house resting inside	outside shelter	1997-04/1997-04	Madagascar	GAZ	00001108	-15.749	48.732
MAP.4926	MAP.4926.collection		larval collection	indoor light trap	house resting inside	outlet window trap	1999-08/1999-08	Ethiopia	GAZ	00000567	14.233	38.25
MAP.35299	MAP.35299.collection		indoor light trap	human baited net trap			2001-10/2003-09	Tanzania	GAZ	00001103	-8.3503	36.079
MAP.9769	MAP.9769.collection		indoor light trap	house resting inside			2001-12/2001-12	Tanzania	GAZ	00001103	-3.283	37.1493
MAP.9784	MAP.9769.collection		indoor light trap	house resting inside			2001-12/2001-12	Tanzania	GAZ	00001103	-3.283	37.1493
MAP.45679	MAP.45679.collection		larval collection				2005-10/2006-03	Burkina Faso	GAZ	00000905	11.15	-4.151
MAP.45680	MAP.45679.collection		larval collection				2005-10/2006-03	Burkina Faso	GAZ	00000905	11.15	-4.151
MAP.8202	MAP.8202.collection		house resting inside	outside shelter artificial	larval collection		1986-05/1986-06	Tanzania	GAZ	00001103	-4.2334	35.415
MAP.8204	MAP.8202.collection		house resting inside	outside shelter artificial	larval collection		1986-05/1986-06	Tanzania	GAZ	00001103	-4.2334	35.415
MAP.45379	MAP.45379.collection						2003-10/2003-10	Burkina Faso	GAZ	00000905	12.5	-1.3333
MAP.45380	MAP.45379.collection						2003-10/2003-10	Burkina Faso	GAZ	00000905	12.5	-1.3333
MAP.10065	MAP.10065.collection		man biting indoors	man biting outdoors			1992-11/1992-11	Senegal	GAZ	00000913	13.716	-16.418
MAP.10103	MAP.10065.collection		man biting indoors	man biting outdoors			1992-11/1992-11	Senegal	GAZ	00000913	13.716	-16.418
MAP.10141	MAP.10065.collection		man biting indoors	man biting outdoors			1992-11/1992-11	Senegal	GAZ	00000913	13.716	-16.418
MAP.2817	MAP.2817.collection		house resting inside	man biting outdoors	man biting indoors	larval collection	1994-11/1994-11	Sudan	GAZ	00000560	13.934	35.497
MAP.40405	MAP.40405.collection		house resting inside				2002-00/2003-00	Cameroon	GAZ	00001093	5.735	11.1
MAP.35391	MAP.35391.collection		larval collection				1999-00/1999-00	Nigeria	GAZ	00000912	9.175	7.172
MAP.52958	MAP.52958.collection		larval collection				1985-01/1986-12	Sudan	GAZ	00000560	15.551	32.5
MAP.40965	MAP.40965.collection		larval collection					Burkina Faso	GAZ	00000905	14.034	-0.028
MAP.40966	MAP.40965.collection		larval collection					Burkina Faso	GAZ	00000905	14.034	-0.028
MAP.5808	MAP.5808.collection		man biting indoors	house resting inside			2000-10/2000-10	Nigeria	GAZ	00000912	6.45	3.4
MAP.5821	MAP.5808.collection		man biting indoors	house resting inside			2000-10/2000-10	Nigeria	GAZ	00000912	6.45	3.4
MAP.5834	MAP.5808.collection		man biting indoors	house resting inside			2000-10/2000-10	Nigeria	GAZ	00000912	6.45	3.4
MAP.5847	MAP.5808.collection		man biting indoors	house resting inside			2000-10/2000-10	Nigeria	GAZ	00000912	6.45	3.4
MAP.3254	MAP.3254.collection		man biting indoors	human baited net trap	house resting inside		1991-03/1991-03	Kenya	GAZ	00001101	-3.533	39.815
MAP.65872	MAP.65872.collection		house resting inside				1986-05/1986-05	Tanzania	GAZ	00001103	-4.1333	35.7333
MAP.65873	MAP.65872.collection		house resting inside				1986-05/1986-05	Tanzania	GAZ	00001103	-4.1333	35.7333
MAP.65874	MAP.65872.collection		house resting inside				1986-05/1986-05	Tanzania	GAZ	00001103	-4.1333	35.7333
MAP.65876	MAP.65872.collection		house resting inside				1986-05/1986-05	Tanzania	GAZ	00001103	-4.1333	35.7333
MAP.65877	MAP.65872.collection		house resting inside				1986-05/1986-05	Tanzania	GAZ	00001103	-4.1333	35.7333
MAP.66212	MAP.65872.collection		house resting inside				1986-05/1986-05	Tanzania	GAZ	00001103	-4.1333	35.7333
MAP.66213	MAP.65872.collection		house resting inside				1986-05/1986-05	Tanzania	GAZ	00001103	-4.1333	35.7333
MAP.66215	MAP.65872.collection		house resting inside				1986-05/1986-05	Tanzania	GAZ	00001103	-4.1333	35.7333
MAP.66216	MAP.65872.collection		house resting inside				1986-05/1986-05	Tanzania	GAZ	00001103	-4.1333	35.7333
MAP.41276	MAP.41276.collection		house resting inside	outside shelter artificial			2001-03/2001-03	Burkina Faso	GAZ	00000905	12.145	-1.375
MAP.3320	MAP.3320.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.1403	40.1405
MAP.3321	MAP.3320.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.1403	40.1405
MAP.3322	MAP.3320.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.1403	40.1405
MAP.3323	MAP.3320.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.1403	40.1405
MAP.8913	MAP.3320.collection		house resting inside				1997-06/1998-05	Kenya	GAZ	00001101	-3.1403	40.1405
MAP.45518	MAP.45518.collection		house resting inside				1999-00/1999-00	Nigeria	GAZ	00000912	8.8333	7.8667
MAP.31472	MAP.31472.collection		larval collection				2007-11/2007-11	Somalia	GAZ	00001104	3.12	43.644
MAP.5039	MAP.5039.collection		man biting				2003-05/2003-05	Côte d'Ivoire	GAZ	00000906	6.866	-5.4
MAP.6985	MAP.6985.collection		man biting indoors				1991-03/1991-03	Kenya	GAZ	00001101	-3.615	39.855
MAP.2610	MAP.2610.collection		house resting inside	man biting			1987-08/1987-08	Sudan	GAZ	00000560	14.46	33.344
MAP.64130	MAP.64130.collection		house resting inside				2005-00/2005-00	Burundi	GAZ	00001090	-3.38	30
MAP.3537	MAP.3537.collection		man biting indoors				1996-01/1996-01	Côte d'Ivoire	GAZ	00000906	5.95	-7.469
MAP.3543	MAP.3537.collection		man biting indoors				1996-01/1996-01	Côte d'Ivoire	GAZ	00000906	5.95	-7.469
MAP.11266	MAP.11266.collection		house resting inside				1988-04/1988-04	Kenya	GAZ	00001101	-0.183	34.383
MAP.11278	MAP.11266.collection		house resting inside				1988-04/1988-04	Kenya	GAZ	00001101	-0.183	34.383
MAP.11290	MAP.11266.collection		house resting inside				1988-04/1988-04	Kenya	GAZ	00001101	-0.183	34.383
MAP.63040	MAP.63040.collection		house resting inside				2002-08/2006-06	Mozambique	GAZ	00001100	-24.8	32.865
MAP.41435	MAP.41435.collection		man biting indoors	man biting outdoors			1987-05/1987-05	Kenya	GAZ	00001101	0.391	36.02
MAP.6646	MAP.6646.collection		indoor light trap				1993-09/1993-09	Tanzania	GAZ	00001103	-8.099	36.482
MAP.64582	MAP.64582.collection		house resting inside				1997-08/1997-08	Kenya	GAZ	00001101	-0.5833	34.1867
MAP.10869	MAP.10869.collection						1985-00/1985-00	Burkina Faso	GAZ	00000905	12.317	-1.634
MAP.49418	MAP.10869.collection						1985-00/1985-00	Burkina Faso	GAZ	00000905	12.317	-1.634
MAP.4936	MAP.4936.collection		larval collection	indoor light trap	house resting inside	outlet window trap	2000-06/2000-06	Ethiopia	GAZ	00000567	14.233	38.25
MAP.10836	MAP.10836.collection						1996-08/1996-09	Kenya	GAZ	00001101	-3.633	39.733
MAP.45571	MAP.45571.collection		larval collection				1995-06/1995-06	Uganda	GAZ	00001102	0.8348	30.1614
MAP.64781	MAP.64781.collection		larval collection				2006-09/2006-10	Burkina Faso	GAZ	00000905	11.4	-4.41
MAP.64782	MAP.64781.collection		larval collection				2006-09/2006-10	Burkina Faso	GAZ	00000905	11.4	-4.41
MAP.64783	MAP.64781.collection		larval collection				2006-09/2006-10	Burkina Faso	GAZ	00000905	11.4	-4.41
MAP.6413	MAP.6413.collection		indoor light trap	house resting inside	outside shelter artificial		1988-01/1988-03	Tanzania	GAZ	00001103	-5.267	38.827
MAP.5067	MAP.5067.collection		man biting				2003-07/2003-07	Côte d'Ivoire	GAZ	00000906	6.497	-4.622
MAP.8227	MAP.8227.collection		house resting inside				1996-05/1996-05	Kenya	GAZ	00001101	-0.183	34.383
MAP.3951	MAP.3951.collection		man biting indoors	man biting outdoors			1992-04/1992-04	Senegal	GAZ	00000913	13.716	-16.418
MAP.10058	MAP.3951.collection		man biting indoors	man biting outdoors			1992-04/1992-04	Senegal	GAZ	00000913	13.716	-16.418
MAP.10096	MAP.3951.collection		man biting indoors	man biting outdoors			1992-04/1992-04	Senegal	GAZ	00000913	13.716	-16.418
MAP.10134	MAP.3951.collection		man biting indoors	man biting outdoors			1992-04/1992-04	Senegal	GAZ	00000913	13.716	-16.418
MAP.29048	MAP.29048.collection		man biting				1992-03/1992-03	Madagascar	GAZ	00001108	-18.316	47.118
MAP.52980	MAP.52980.collection		house resting inside	man biting indoors	man biting outdoors	larval collection	1996-12/1996-12	Sudan	GAZ	00000560	15.6667	32.533
MAP.29827	MAP.29827.collection		man biting indoors	man biting outdoors			2001-08/2001-08	Uganda	GAZ	00001102	1.9926	32.7195
MAP.29838	MAP.29827.collection		man biting indoors	man biting outdoors			2001-08/2001-08	Uganda	GAZ	00001102	1.9926	32.7195
MAP.29849	MAP.29827.collection		man biting indoors	man biting outdoors			2001-08/2001-08	Uganda	GAZ	00001102	1.9926	32.7195
MAP.9910	MAP.9910.collection		man biting indoors	man biting outdoors	house resting inside		1993-03/1993-10	Burundi	GAZ	00001090	-3.166	29.382
MAP.9911	MAP.9910.collection		man biting indoors	man biting outdoors	house resting inside		1993-03/1993-10	Burundi	GAZ	00001090	-3.166	29.382
MAP.29474	MAP.29474.collection		house resting inside	man biting indoors	man biting outdoors		2001-01/2001-03	Madagascar	GAZ	00001108	-21.25	48.3
MAP.45120	MAP.45120.collection		outlet window trap				2003-12/2004-02	Equatorial Guinea	GAZ	00001091	3.7	8.917
MAP.45122	MAP.45120.collection		outlet window trap				2003-12/2004-02	Equatorial Guinea	GAZ	00001091	3.7	8.917
MAP.45124	MAP.45120.collection		outlet window trap				2003-12/2004-02	Equatorial Guinea	GAZ	00001091	3.7	8.917
MAP.45694	MAP.45694.collection		house resting inside				2005-01/2005-01	Kenya	GAZ	00001101	-0.6981	37.3446
MAP.45706	MAP.45694.collection		house resting inside				2005-01/2005-01	Kenya	GAZ	00001101	-0.6981	37.3446
MAP.7939	MAP.7939.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-07/2003-07	Madagascar	GAZ	00001108	-19.3833	46.2167
MAP.7966	MAP.7939.collection		man biting indoors	man biting outdoors	outside shelter artificial	house resting inside	2003-07/2003-07	Madagascar	GAZ	00001108	-19.3833	46.2167
MAP.3063	MAP.3063.collection		man biting indoors				1989-10/1989-10	Cameroon	GAZ	00001093	4.131	11.033
MAP.3090	MAP.3063.collection		man biting indoors				1989-10/1989-10	Cameroon	GAZ	00001093	4.131	11.033
MAP.3117	MAP.3063.collection		man biting indoors				1989-10/1989-10	Cameroon	GAZ	00001093	4.131	11.033
MAP.29730	MAP.29730.collection		man biting	house resting inside	human baited net trap	light trap	1998-10/2003-03	Cameroon	GAZ	00001093	9.052	13.7333
MAP.29732	MAP.29730.collection		man biting	house resting inside	human baited net trap	light trap	1998-10/2003-03	Cameroon	GAZ	00001093	9.052	13.7333
MAP.5341	MAP.5341.collection		man biting indoors	man biting outdoors			1989-01/1989-01	DR Congo	GAZ	00001086	-4.471	15.288
MAP.5376	MAP.5341.collection		man biting indoors	man biting outdoors			1989-01/1989-01	DR Congo	GAZ	00001086	-4.471	15.288
MAP.35509	MAP.35509.collection		larval collection					Cameroon	GAZ	00001093	5.967	11.224
MAP.49777	MAP.49777.collection		house resting inside				1996-06/1996-09	Mali	GAZ	00000584	12.8	-8.034
MAP.49782	MAP.49777.collection		house resting inside				1996-06/1996-09	Mali	GAZ	00000584	12.8	-8.034
MAP.10460	MAP.10460.collection		man biting indoors	man biting outdoors	human baited net trap		2003-02/2003-02	Madagascar	GAZ	00001108	-19.2431	46.2728
MAP.64467	MAP.64467.collection		house resting inside				1997-08/1997-08	Kenya	GAZ	00001101	-0.5812	34.3512
MAP.44881	MAP.44881.collection		house resting inside				2004-00/2005-00	Zambia	GAZ	00001107	-16.3632	26.7667
MAP.9308	MAP.9308.collection		house resting inside				2002-11/2002-12	Burkina Faso	GAZ	00000905	11.834	-0.551
MAP.3502	MAP.3502.collection		house resting inside				2002-02/2002-02	Kenya	GAZ	00001101	-0.7497	37.3939
MAP.2503	MAP.2503.collection		house resting inside				1992-05/1992-05	Uganda	GAZ	00001102	2.518	32.366
MAP.3825	MAP.3825.collection		indoor light trap				1990-12/1990-12	Tanzania	GAZ	00001103	-8.151	36.387
MAP.39573	MAP.39573.collection		house resting inside	resting outdoors			1995-00/1996-00	Uganda	GAZ	00001102	0.807	30.113
MAP.6656	MAP.6656.collection		indoor light trap				1994-07/1994-07	Tanzania	GAZ	00001103	-8.099	36.482
MAP.63016	MAP.63016.collection		house resting inside				2006-04/2006-05	Kenya	GAZ	00001101	-0.182	34.917
MAP.64840	MAP.64840.collection		larval collection	house resting inside			2005-08/2006-01	Sudan	GAZ	00000560	14.758	33.367
MAP.61975	MAP.61975.collection		house resting inside	man biting indoors			2005-07/2005-09	Niger	GAZ	00000585	14.802	0.883
MAP.61978	MAP.61975.collection		house resting inside	man biting indoors			2005-07/2005-09	Niger	GAZ	00000585	14.802	0.883
MAP.35506	MAP.35506.collection						1998-00/1998-00	Benin	GAZ	00000904	7.17	2.066
MAP.61750	MAP.61750.collection		man biting indoors	man biting outdoors			2006-09/2006-10	Senegal	GAZ	00000913	14.7019	-17.4219
MAP.61755	MAP.61750.collection		man biting indoors	man biting outdoors			2006-09/2006-10	Senegal	GAZ	00000913	14.7019	-17.4219
MAP.7577	MAP.7577.collection		man biting indoors				1989-04/1990-03	Cameroon	GAZ	00001093	3.872	11.507
MAP.10179	MAP.10179.collection		man biting indoors	house resting inside	outside shelter artificial		2000-02/2000-02	Cameroon	GAZ	00001093	4.51	12.035
MAP.6924	MAP.6924.collection		man biting indoors	man biting outdoors	house resting inside		1992-02/1993-06	Kenya	GAZ	00001101	-3.574	39.886
MAP.64425	MAP.64425.collection		house resting inside				1998-06/1998-06	Kenya	GAZ	00001101	-0.4601	34.3754
MAP.41412	MAP.41412.collection		house resting inside	man biting indoors	man biting outdoors		1990-09/1990-10	Ethiopia	GAZ	00000567	7.9	34.349
MAP.41413	MAP.41412.collection		house resting inside	man biting indoors	man biting outdoors		1990-09/1990-10	Ethiopia	GAZ	00000567	7.9	34.349
MAP.53120	MAP.41412.collection		house resting inside	man biting indoors	man biting outdoors		1990-09/1990-10	Ethiopia	GAZ	00000567	7.9	34.349
MAP.53121	MAP.41412.collection		house resting inside	man biting indoors	man biting outdoors		1990-09/1990-10	Ethiopia	GAZ	00000567	7.9	34.349
MAP.45848	MAP.45848.collection		house resting inside	man biting			2006-05/2006-05	Cameroon	GAZ	00001093	9.075	13.675
MAP.45850	MAP.45848.collection		house resting inside	man biting			2006-05/2006-05	Cameroon	GAZ	00001093	9.075	13.675
MAP.8692	MAP.8692.collection		indoor light trap	larval collection			1998-11/1998-11	Tanzania	GAZ	00001103	-5.367	38.817
MAP.30769	MAP.30769.collection		house resting inside				2005-03/2005-03	Kenya	GAZ	00001101	0.1109	34.5111
