Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.14131	MAP.14131.collection		larval collection	resting outdoors	animal shed resting		1990-06/1990-06	United States of America	GAZ	00002459	29.368	-81.901
MAP.30399	MAP.30399.collection		man biting				2001-05/2001-05	Brazil	GAZ	00002828	2.7958	-60.6837
MAP.13347	MAP.13347.collection		man biting indoors	man biting outdoors			2000-04/2000-04	Brazil	GAZ	00002828	-8.608	-63.61
MAP.15768	MAP.15768.collection		larval collection				1988-07/1988-10	United States of America	GAZ	00002459	38.967	-122.653
MAP.12818	MAP.12818.collection		man biting indoors	man biting outdoors			1993-12/1993-12	Trinidad and Tobago	GAZ	00003767	10.6	-61.4
MAP.14341	MAP.14341.collection		larval collection	resting outdoors	animal shed resting		1990-11/1990-11	United States of America	GAZ	00002459	29.6333	-82.35
MAP.39682	MAP.39682.collection		outside shelter artificial				2003-11/2003-11	United States of America	GAZ	00002459	30.6116	-96.3315
MAP.42402	MAP.42402.collection		man biting outdoors				2002-01/2002-01	French Guiana	GAZ	00067144	3.374	-54.047
MAP.15652	MAP.15652.collection		indoor light trap				1989-04/1989-04	Venezuala	GAZ	00002931	7.468	-71.651
MAP.15313	MAP.15313.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.217	-61.641
MAP.15315	MAP.15313.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.217	-61.641
MAP.29527	MAP.29527.collection		man biting indoors	man biting outdoors			1987-03/1987-03	Haiti	GAZ	00003953	18.284	-73.801
MAP.40464	MAP.40464.collection		larval collection	man biting			1986-02/1989-11	Venezuala	GAZ	00002931	7.535	-71.8361
MAP.64226	MAP.64226.collection		carbon dioxide baited net trap				2005-01/2005-01	Argentina	GAZ	00002928	-22.733	-64.368
MAP.12844	MAP.12844.collection		man biting indoors	animal biting	resting outdoors	larval collection	2002-08/2003-04	Colombia	GAZ	00002929	4.1056	-73.6177
MAP.12845	MAP.12844.collection		man biting indoors	animal biting	resting outdoors	larval collection	2002-08/2003-04	Colombia	GAZ	00002929	4.1056	-73.6177
MAP.12807	MAP.12807.collection		resting outdoors	animal shed resting	man biting outdoors		1997-00/1998-00	Brazil	GAZ	00002828	-1.6167	-48.6
MAP.62884	MAP.62884.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	9.058	-81.833
MAP.62885	MAP.62884.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	9.058	-81.833
MAP.16045	MAP.16045.collection						1986-00/1987-00	United States of America	GAZ	00002459	29.6121	-82.4089
MAP.40061	MAP.40061.collection		man biting indoors	man biting outdoors	light trap		1988-08/1989-10	Venezuala	GAZ	00002931	7.466	-71.65
MAP.40078	MAP.40061.collection		man biting indoors	man biting outdoors	light trap		1988-08/1989-10	Venezuala	GAZ	00002931	7.466	-71.65
MAP.40098	MAP.40061.collection		man biting indoors	man biting outdoors	light trap		1988-08/1989-10	Venezuala	GAZ	00002931	7.466	-71.65
MAP.14321	MAP.14321.collection		larval collection	resting outdoors	animal shed resting		1988-06/1988-06	United States of America	GAZ	00002459	34.361	-82.89
MAP.63001	MAP.63001.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	7.834	-78.068
MAP.13263	MAP.13263.collection		man biting				1989-00/1999-00	Venezuala	GAZ	00002931	7.366	-65.084
MAP.31628	MAP.31628.collection		larval collection				1988-05/1988-11	United States of America	GAZ	00002459	35.0143	-78.0015
MAP.13265	MAP.13265.collection		man biting				1989-00/1999-00	Venezuala	GAZ	00002931	8.45	-62.5
MAP.15047	MAP.15047.collection		outdoor light trap				1993-04/1993-04	Brazil	GAZ	00002828	-24.607	-47.876
MAP.30456	MAP.30456.collection							Brazil	GAZ	00002828	-3.121	-60.016
MAP.64179	MAP.64179.collection		carbon dioxide baited net trap				2005-04/2005-04	Argentina	GAZ	00002928	-23.1	-64.5
MAP.31623	MAP.31623.collection		larval collection				1987-07/1987-07	United States of America	GAZ	00002459	35.0143	-78.0015
MAP.45929	MAP.45929.collection		animal shed resting	man biting outdoors	resting outdoors		2006-02/2006-02	Peru	GAZ	00002932	-3.482	-73.1
MAP.15145	MAP.15145.collection		man biting outdoors	man biting indoors			1988-10/1988-10	Mexico	GAZ	00002852	15.4386	-93.0944
MAP.32230	MAP.32230.collection		animal shed resting					Brazil	GAZ	00002828	-1.522	-47.573
MAP.14459	MAP.14459.collection		larval collection	resting outdoors	animal shed resting		1988-08/1988-08	United States of America	GAZ	00002459	34.613	-86.966
MAP.15653	MAP.15653.collection		indoor light trap				1989-06/1989-06	Venezuala	GAZ	00002931	7.468	-71.651
MAP.14099	MAP.14099.collection		larval collection	resting outdoors	animal shed resting		1991-04/1991-04	United States of America	GAZ	00002459	28.787	-82.125
MAP.42369	MAP.42369.collection		man biting outdoors				2001-05/2001-05	Suriname	GAZ	00002525	3.376	-54.061
MAP.51517	MAP.51517.collection		larval collection				1992-08/1992-08	Belize	GAZ	00002934	16.2833	-88.8833
MAP.51520	MAP.51517.collection		larval collection				1992-08/1992-08	Belize	GAZ	00002934	16.2833	-88.8833
MAP.51521	MAP.51517.collection		larval collection				1992-08/1992-08	Belize	GAZ	00002934	16.2833	-88.8833
MAP.14664	MAP.14664.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.0407	-88.529
MAP.14665	MAP.14664.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.0407	-88.529
MAP.14695	MAP.14695.collection		larval collection				1994-05/1994-05	Belize	GAZ	00002934	18.21	-88.563
MAP.14697	MAP.14695.collection		larval collection				1994-05/1994-05	Belize	GAZ	00002934	18.21	-88.563
MAP.14550	MAP.14550.collection		outdoor light trap				1991-07/1992-08	Mexico	GAZ	00002852	14.637	-92.258
MAP.44972	MAP.44972.collection		resting outdoors	house resting inside	man biting		2003-11/2004-07	Brazil	GAZ	00002828	2.7578	-60.705
MAP.44973	MAP.44972.collection		resting outdoors	house resting inside	man biting		2003-11/2004-07	Brazil	GAZ	00002828	2.7578	-60.705
MAP.75106	MAP.75106.collection		man biting outdoors	larval collection			1995-09/1995-09	Costa Rica	GAZ	00002901	10.9532	-84.4658
MAP.75108	MAP.75106.collection		man biting outdoors	larval collection			1995-09/1995-09	Costa Rica	GAZ	00002901	10.9532	-84.4658
MAP.15842	MAP.15842.collection		man biting indoors	man biting outdoors			1986-07/1986-07	Mexico	GAZ	00002852	14.817	-92.485
MAP.12812	MAP.12812.collection		man biting indoors	man biting outdoors			1993-06/1993-06	Trinidad and Tobago	GAZ	00003767	10.6	-61.4
MAP.12865	MAP.12865.collection		larval collection	man biting				Colombia	GAZ	00002929	8.2608	-72.3919
MAP.15792	MAP.15792.collection		man biting indoors	man biting outdoors			1987-07/1987-07	Mexico	GAZ	00002852	14.801	-92.467
MAP.15125	MAP.15125.collection		man biting outdoors	man biting indoors			1988-11/1988-11	Mexico	GAZ	00002852	15.4481	-93.1386
MAP.35485	MAP.35485.collection		larval collection				2004-04/2004-06	Brazil	GAZ	00002828	2.9138	-60.428
MAP.12846	MAP.12846.collection		man biting					Brazil	GAZ	00002828	-8.608	-63.61
MAP.14630	MAP.14630.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.1463	-88.6962
MAP.14631	MAP.14630.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.1463	-88.6962
MAP.45629	MAP.45629.collection		man biting				2005-10/2005-10	Brazil	GAZ	00002828	-8.8045	-63.9407
MAP.51153	MAP.51153.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.3333	-89.0667
MAP.51159	MAP.51153.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.3333	-89.0667
MAP.51161	MAP.51153.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.3333	-89.0667
MAP.14806	MAP.14806.collection		man biting outdoors	animal biting outdoors				Venezuala	GAZ	00002931	7.5333	-71.85
MAP.14568	MAP.14568.collection		outdoor light trap				1992-02/1992-04	Mexico	GAZ	00002852	14.802	-92.213
MAP.64186	MAP.64186.collection		carbon dioxide baited net trap				2005-11/2005-11	Argentina	GAZ	00002928	-23.1	-64.5
MAP.14827	MAP.14827.collection		man biting outdoors	man biting indoors			1995-03/1995-03	Brazil	GAZ	00002828	-24.607	-47.876
MAP.15441	MAP.15441.collection		man biting indoors	man biting outdoors			1988-10/1988-10	Venezuala	GAZ	00002931	10.268	-64.417
MAP.14373	MAP.14373.collection		larval collection	resting outdoors	animal shed resting		1987-05/1987-05	United States of America	GAZ	00002459	29.04	-82.514
MAP.64225	MAP.64225.collection		carbon dioxide baited net trap				2004-12/2004-12	Argentina	GAZ	00002928	-22.733	-64.368
MAP.14021	MAP.14021.collection							Venezuala	GAZ	00002931	9.55	-70.65
MAP.52899	MAP.52899.collection		man biting				1991-08/1991-08	Brazil	GAZ	00002828	-1.4167	-49.2833
MAP.30474	MAP.30474.collection		man biting	house resting inside			1991-00/1998-00	Brazil	GAZ	00002828	-0.7667	-48.5167
MAP.30882	MAP.30882.collection		outside shelter artificial	outside shelter natural	resting outdoors		1987-08/1987-08	United States of America	GAZ	00002459	34.69	-87.03
MAP.15440	MAP.15440.collection		man biting indoors	man biting outdoors			1988-09/1988-09	Venezuala	GAZ	00002931	10.268	-64.417
MAP.15786	MAP.15786.collection		man biting indoors	man biting outdoors			1987-01/1987-01	Mexico	GAZ	00002852	14.801	-92.467
MAP.14377	MAP.14377.collection		larval collection	resting outdoors	animal shed resting		1985-11/1985-11	United States of America	GAZ	00002459	30.858	-84.767
MAP.62212	MAP.62212.collection		man biting				2005-06/2005-06	Colombia	GAZ	00002929	4.968	-77.368
MAP.40109	MAP.40109.collection		man biting indoors	man biting outdoors			1988-05/1988-05	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.40139	MAP.40109.collection		man biting indoors	man biting outdoors			1988-05/1988-05	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.31016	MAP.31016.collection		outside shelter artificial	outside shelter natural	resting outdoors		1988-08/1988-08	United States of America	GAZ	00002459	35.756	-84.724
MAP.30998	MAP.30998.collection		outside shelter artificial	outside shelter natural	resting outdoors		1988-08/1988-08	United States of America	GAZ	00002459	35.62	-88.045
MAP.66134	MAP.66134.collection		larval collection				2001-07/2001-07	Costa Rica	GAZ	00002901	8.6819	-83.2272
MAP.13692	MAP.13692.collection		larval collection				1994-02/1994-02	Venezuala	GAZ	00002931	10.2833	-63.95
MAP.15859	MAP.15859.collection		man biting indoors	man biting outdoors			1987-12/1987-12	Mexico	GAZ	00002852	14.817	-92.485
MAP.64166	MAP.64166.collection		carbon dioxide baited net trap				2004-03/2004-03	Argentina	GAZ	00002928	-23.1	-64.5
MAP.13858	MAP.13858.collection		man biting				1995-12/1995-12	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13902	MAP.13858.collection		man biting				1995-12/1995-12	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13946	MAP.13858.collection		man biting				1995-12/1995-12	Brazil	GAZ	00002828	-3.12	-60.018
MAP.14450	MAP.14450.collection		larval collection	resting outdoors	animal shed resting		1984-08/1984-08	United States of America	GAZ	00002459	32.365	-86.045
MAP.51622	MAP.51622.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.0833	-88.8167
MAP.51625	MAP.51622.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.0833	-88.8167
MAP.51626	MAP.51622.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.0833	-88.8167
MAP.51627	MAP.51622.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.0833	-88.8167
MAP.51630	MAP.51622.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.0833	-88.8167
MAP.51631	MAP.51622.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.0833	-88.8167
MAP.65834	MAP.65834.collection		larval collection				1999-05/1999-05	Ecuador	GAZ	00002912	0.9486	-79.6425
MAP.14472	MAP.14472.collection		man biting indoors				1991-11/1992-07	Peru	GAZ	00002932	-5.27	-80.677
MAP.14473	MAP.14472.collection		man biting indoors				1991-11/1992-07	Peru	GAZ	00002932	-5.27	-80.677
MAP.62906	MAP.62906.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.769	-81.34
MAP.15399	MAP.15399.collection		larval collection				1989-07/1989-07	Venezuala	GAZ	00002931	8.367	-72.334
MAP.14279	MAP.14279.collection		larval collection	resting outdoors	animal shed resting		1994-05/1994-05	United States of America	GAZ	00002459	30.462	-91.15
MAP.13730	MAP.13730.collection		house resting inside	man biting				Colombia	GAZ	00002929	8.642	-72.733
MAP.13542	MAP.13542.collection		larval collection	man biting				Mexico	GAZ	00002852	18.497	-88.288
MAP.13543	MAP.13542.collection		larval collection	man biting				Mexico	GAZ	00002852	18.497	-88.288
MAP.14054	MAP.14054.collection						1989-10/1990-03	Suriname	GAZ	00002525	4.326	-54.425
MAP.15359	MAP.15359.collection		outdoor light trap	carbon dioxide baited net trap			1992-10/1992-10	Brazil	GAZ	00002828	-24.605	-47.879
MAP.14213	MAP.14213.collection		larval collection	resting outdoors	animal shed resting		1993-07/1993-07	United States of America	GAZ	00002459	30.231	-93.22
MAP.62886	MAP.62886.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.9	-81.867
MAP.62887	MAP.62886.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.9	-81.867
MAP.51542	MAP.51542.collection		larval collection	man biting outdoors	man biting indoors		1992-08/1992-08	Belize	GAZ	00002934	16.2333	-88.95
MAP.51545	MAP.51542.collection		larval collection	man biting outdoors	man biting indoors		1992-08/1992-08	Belize	GAZ	00002934	16.2333	-88.95
MAP.51546	MAP.51542.collection		larval collection	man biting outdoors	man biting indoors		1992-08/1992-08	Belize	GAZ	00002934	16.2333	-88.95
MAP.15694	MAP.15694.collection		house resting inside				1989-10/1990-03	Trinidad and Tobago	GAZ	00003767	10.601	-61.4
MAP.14260	MAP.14260.collection		larval collection	resting outdoors	animal shed resting		1987-08/1987-08	United States of America	GAZ	00002459	43.802	-91.229
MAP.14510	MAP.14510.collection		man biting indoors	man biting outdoors				Colombia	GAZ	00002929	3.072	-77.043
MAP.14324	MAP.14324.collection		larval collection	resting outdoors	animal shed resting		1990-08/1990-08	United States of America	GAZ	00002459	28.4215	-96.8461
MAP.15438	MAP.15438.collection		man biting indoors	man biting outdoors			1988-07/1988-07	Venezuala	GAZ	00002931	10.268	-64.417
MAP.31576	MAP.31576.collection						2000-07/2000-07	United States of America	GAZ	00002459	35.831	-90.723
MAP.14965	MAP.14965.collection		man biting outdoors	man biting indoors	house resting inside		1990-12/1990-12	Mexico	GAZ	00002852	15.6667	-93.4
MAP.14059	MAP.14059.collection		indoor light trap	man biting indoors	man biting outdoors		1991-01/1991-04	Mexico	GAZ	00002852	14.8	-92.467
MAP.30483	MAP.30483.collection		human baited net trap	animal baited net trap			2002-04/2002-04	Bolivia	GAZ	00002511	-18.6	-65.133
MAP.15946	MAP.15946.collection		resting outdoors				1988-04/1988-09	United States of America	GAZ	00002459	30.241	-92.826
MAP.15947	MAP.15946.collection		resting outdoors				1988-04/1988-09	United States of America	GAZ	00002459	30.241	-92.826
MAP.14243	MAP.14243.collection		larval collection	resting outdoors	animal shed resting		1988-08/1988-08	United States of America	GAZ	00002459	35.42	-88.077
MAP.13425	MAP.13425.collection		man biting outdoors				1996-08/1996-08	Brazil	GAZ	00002828	2.826	-60.658
MAP.13448	MAP.13425.collection		man biting outdoors				1996-08/1996-08	Brazil	GAZ	00002828	2.826	-60.658
MAP.13471	MAP.13425.collection		man biting outdoors				1996-08/1996-08	Brazil	GAZ	00002828	2.826	-60.658
MAP.49708	MAP.49708.collection		animal shed resting				1995-00/1995-00	Mexico	GAZ	00002852	14.902	-92.266
MAP.15452	MAP.15452.collection		man biting indoors	man biting outdoors			1989-09/1989-09	Venezuala	GAZ	00002931	10.268	-64.417
MAP.64286	MAP.64286.collection		larval collection				1997-01/1997-02	Brazil	GAZ	00002828	-8.451	-67.447
MAP.64287	MAP.64286.collection		larval collection				1997-01/1997-02	Brazil	GAZ	00002828	-8.451	-67.447
MAP.64288	MAP.64286.collection		larval collection				1997-01/1997-02	Brazil	GAZ	00002828	-8.451	-67.447
MAP.15287	MAP.15287.collection		man biting indoors	man biting outdoors	larval collection		1992-08/1992-09	Belize	GAZ	00002934	16.2297	-89.1086
MAP.49698	MAP.49698.collection		animal shed resting				1995-02/1995-02	Guatemala	GAZ	00002936	14.0939	-91.4217
MAP.12816	MAP.12816.collection		man biting indoors	man biting outdoors			1993-10/1993-10	Trinidad and Tobago	GAZ	00003767	10.6	-61.4
MAP.64223	MAP.64223.collection		carbon dioxide baited net trap				2004-10/2004-10	Argentina	GAZ	00002928	-22.733	-64.368
MAP.51482	MAP.51482.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.2667	-89.05
MAP.51485	MAP.51482.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.2667	-89.05
MAP.51486	MAP.51482.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.2667	-89.05
MAP.51487	MAP.51482.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.2667	-89.05
MAP.51490	MAP.51482.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.2667	-89.05
MAP.51491	MAP.51482.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.2667	-89.05
MAP.15135	MAP.15135.collection		man biting outdoors	man biting indoors			1989-09/1989-09	Mexico	GAZ	00002852	15.4481	-93.1386
MAP.14123	MAP.14123.collection		larval collection	resting outdoors	animal shed resting		1992-07/1992-07	United States of America	GAZ	00002459	29.4936	-82.9728
MAP.16020	MAP.16020.collection		outlet window trap				1985-09/1985-09	Suriname	GAZ	00002525	4.4166	-54.4666
MAP.39674	MAP.39674.collection		outside shelter artificial				2003-07/2003-07	United States of America	GAZ	00002459	30.6609	-96.3421
MAP.13849	MAP.13849.collection		man biting				1995-03/1995-03	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13893	MAP.13849.collection		man biting				1995-03/1995-03	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13937	MAP.13849.collection		man biting				1995-03/1995-03	Brazil	GAZ	00002828	-3.12	-60.018
MAP.35674	MAP.35674.collection		animal shed resting	man biting				Brazil	GAZ	00002828	-1.2666	-60.3833
MAP.14245	MAP.14245.collection		larval collection	resting outdoors	animal shed resting		1994-08/1994-08	United States of America	GAZ	00002459	29.791	-90.826
MAP.31712	MAP.31712.collection		man biting				1994-00/1998-00	Brazil	GAZ	00002828	-22.117	-48.3
MAP.14345	MAP.14345.collection		larval collection	resting outdoors	animal shed resting		1994-06/1994-06	United States of America	GAZ	00002459	30.034	-92.727
MAP.51452	MAP.51452.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.8333	-88.3167
MAP.51455	MAP.51452.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.8333	-88.3167
MAP.51456	MAP.51452.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.8333	-88.3167
MAP.14642	MAP.14642.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.1641	-88.7605
MAP.14643	MAP.14642.collection		man biting indoors	man biting outdoors			1993-04/1993-05	Belize	GAZ	00002934	17.1641	-88.7605
MAP.15422	MAP.15422.collection		larval collection				1988-07/1990-04	Venezuala	GAZ	00002931	10.268	-64.417
MAP.15424	MAP.15422.collection		larval collection				1988-07/1990-04	Venezuala	GAZ	00002931	10.268	-64.417
MAP.49697	MAP.49697.collection		animal shed resting				1995-06/1995-06	Guatemala	GAZ	00002936	14.3258	-90.8319
MAP.14560	MAP.14560.collection		outdoor light trap				1991-12/1992-01	Mexico	GAZ	00002852	14.802	-92.467
MAP.13837	MAP.13837.collection		man biting				1994-03/1994-03	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13881	MAP.13837.collection		man biting				1994-03/1994-03	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13925	MAP.13837.collection		man biting				1994-03/1994-03	Brazil	GAZ	00002828	-3.12	-60.018
MAP.49696	MAP.49696.collection		animal shed resting				1995-04/1995-04	Guatemala	GAZ	00002936	14.3258	-90.8319
MAP.29504	MAP.29504.collection		man biting indoors				1992-01/1992-01	French Guiana	GAZ	00067144	4.884	-52.302
MAP.15752	MAP.15752.collection		outdoor light trap	indoor light trap			1988-06/1988-06	United States of America	GAZ	00002459	29.905	-92.287
