id	latitude	longitude	country id	species	year start	year end	month start	month end	id method1	id method2	sample method1	sample method2	sample method3	sample method4	ASSI	citation
5148	4.414	-54.432	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1986	1986	6	6	not applicable		outlet window trap					"Rozendaal, J.A. (1992).  <b>Relations between <i>Anopheles darlingi</i> breeding habitats, rainfall, river level and malaria transmission rates in the rain forest of Suriname.</b> <i>Medical and Veterinary Entomology</i>, <b>6</b>(1):16-22"
5149	4.414	-54.432	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1986	1986	7	7	not applicable		outlet window trap					"Rozendaal, J.A. (1992).  <b>Relations between <i>Anopheles darlingi</i> breeding habitats, rainfall, river level and malaria transmission rates in the rain forest of Suriname.</b> <i>Medical and Veterinary Entomology</i>, <b>6</b>(1):16-22"
5150	4.414	-54.432	SUR	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1986	1986	8	8	not applicable		outlet window trap					"Rozendaal, J.A. (1992).  <b>Relations between <i>Anopheles darlingi</i> breeding habitats, rainfall, river level and malaria transmission rates in the rain forest of Suriname.</b> <i>Medical and Veterinary Entomology</i>, <b>6</b>(1):16-22"
7903	0.883	-51.992	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1990	1990	2	8	morphology		larval collection	light trap	man biting outdoors			"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7904	0.883	-51.992	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1991	1991	4	9	morphology		larval collection	light trap	man biting outdoors			"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7905	0.883	-51.992	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1992	1992	6	10	morphology		larval collection	light trap	man biting outdoors			"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7906	0.883	-51.992	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1993	1993	8	11	morphology		larval collection	light trap	man biting outdoors			"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7907	0.883	-51.992	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	1990	1990	2	8	morphology		larval collection	light trap	man biting outdoors			"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7908	0.883	-51.992	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	1991	1991	4	9	morphology		larval collection	light trap	man biting outdoors			"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7909	0.886	-51.977	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1990	1990	2	8	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7910	0.886	-51.977	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1991	1991	4	9	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7911	0.886	-51.977	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1992	1992	6	10	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7912	0.886	-51.977	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1993	1993	8	11	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7913	0.886	-51.977	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	1990	1990	2	8	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7914	0.886	-51.977	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	1991	1991	4	9	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7915	0.884	-52.034	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1990	1990	2	8	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7916	0.884	-52.034	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1991	1991	4	9	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7917	0.884	-52.034	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1992	1992	6	10	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7918	0.884	-52.034	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1993	1993	8	11	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7919	0.884	-52.034	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	1990	1990	2	8	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7920	0.884	-52.034	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	1991	1991	4	9	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7921	1.133	-52	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1990	1990	2	2	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7922	1.133	-52	BRA	Anopheles (Nyssorhynchus) albitarsis species complex	1991	1991	4	4	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7923	1.133	-52	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	1990	1990	2	2	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7924	1.133	-52	BRA	Anopheles (Nyssorhynchus) nuneztovari species complex	1991	1991	4	4	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7925	1.133	-52	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1990	1990	2	2	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7926	1.133	-52	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	1991	1991	4	4	morphology		resting outdoors	light trap	man biting	larval collection		"Povoa, M.M. (1993). <i>Studies on Malaria in Serra do Navio Region, Amapa State, Brazil.</i> D. Phil. Thesis. London School of Hygiene & Tropical Medicine, London, United Kingdom. 261 p."
7983	6.09	-77.396	COL	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1985	1985	4	4	unknown		larval collection					"Rojas, W., Northup, J., Gallo, O., Montoya, A.E., Montoya, F., Restrepo, M., Nimnich, G., Arango, M. and Echavarria, M. (1987).  <b>Reduction of malaria prevalence after introduction of <i>Romanomermis culicivorax</i> (Mermithidae: Nematoda) in larval <i>Anopheles</i> habitats in Colombia.</b> <i>Bulletin of the World Health Organization</i>, <b>65</b>(3):331-7"
7984	6.09	-77.396	COL	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1985	1985	7	7	unknown		larval collection					"Rojas, W., Northup, J., Gallo, O., Montoya, A.E., Montoya, F., Restrepo, M., Nimnich, G., Arango, M. and Echavarria, M. (1987).  <b>Reduction of malaria prevalence after introduction of <i>Romanomermis culicivorax</i> (Mermithidae: Nematoda) in larval <i>Anopheles</i> habitats in Colombia.</b> <i>Bulletin of the World Health Organization</i>, <b>65</b>(3):331-7"
7985	6.09	-77.396	COL	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1985	1985	8	8	unknown		larval collection					"Rojas, W., Northup, J., Gallo, O., Montoya, A.E., Montoya, F., Restrepo, M., Nimnich, G., Arango, M. and Echavarria, M. (1987).  <b>Reduction of malaria prevalence after introduction of <i>Romanomermis culicivorax</i> (Mermithidae: Nematoda) in larval <i>Anopheles</i> habitats in Colombia.</b> <i>Bulletin of the World Health Organization</i>, <b>65</b>(3):331-7"
7986	6.09	-77.396	COL	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1986	1986	1	1	unknown		larval collection					"Rojas, W., Northup, J., Gallo, O., Montoya, A.E., Montoya, F., Restrepo, M., Nimnich, G., Arango, M. and Echavarria, M. (1987).  <b>Reduction of malaria prevalence after introduction of <i>Romanomermis culicivorax</i> (Mermithidae: Nematoda) in larval <i>Anopheles</i> habitats in Colombia.</b> <i>Bulletin of the World Health Organization</i>, <b>65</b>(3):331-7"
7987	5.717	-77.263	COL	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1983	1983	2	2	unknown		larval collection					"Rojas, W., Northup, J., Gallo, O., Montoya, A.E., Montoya, F., Restrepo, M., Nimnich, G., Arango, M. and Echavarria, M. (1987).  <b>Reduction of malaria prevalence after introduction of <i>Romanomermis culicivorax</i> (Mermithidae: Nematoda) in larval <i>Anopheles</i> habitats in Colombia.</b> <i>Bulletin of the World Health Organization</i>, <b>65</b>(3):331-7"
7988	5.717	-77.263	COL	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1985	1985	4	4	unknown		larval collection					"Rojas, W., Northup, J., Gallo, O., Montoya, A.E., Montoya, F., Restrepo, M., Nimnich, G., Arango, M. and Echavarria, M. (1987).  <b>Reduction of malaria prevalence after introduction of <i>Romanomermis culicivorax</i> (Mermithidae: Nematoda) in larval <i>Anopheles</i> habitats in Colombia.</b> <i>Bulletin of the World Health Organization</i>, <b>65</b>(3):331-7"
7989	5.717	-77.263	COL	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1985	1985	7	7	unknown		larval collection					"Rojas, W., Northup, J., Gallo, O., Montoya, A.E., Montoya, F., Restrepo, M., Nimnich, G., Arango, M. and Echavarria, M. (1987).  <b>Reduction of malaria prevalence after introduction of <i>Romanomermis culicivorax</i> (Mermithidae: Nematoda) in larval <i>Anopheles</i> habitats in Colombia.</b> <i>Bulletin of the World Health Organization</i>, <b>65</b>(3):331-7"
7990	5.717	-77.263	COL	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	1985	1985	8	8	unknown		larval collection					"Rojas, W., Northup, J., Gallo, O., Montoya, A.E., Montoya, F., Restrepo, M., Nimnich, G., Arango, M. and Echavarria, M. (1987).  <b>Reduction of malaria prevalence after introduction of <i>Romanomermis culicivorax</i> (Mermithidae: Nematoda) in larval <i>Anopheles</i> habitats in Colombia.</b> <i>Bulletin of the World Health Organization</i>, <b>65</b>(3):331-7"
12777	1.515	-50.9	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12778	0.0333	-51.1833	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12780	-4.272	-55.988	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12781	-2.959	-48.992	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12782	-1.438	-48.498	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12783	-1.7628	-48.8569	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12784	-1.199	-47.301	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12785	-1.881	-48.766	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12786	-1	-47.1833	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12787	2.826	-60.658	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12788	-10.252	-54.981	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12789	-22.116	-48.302	BRA	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12790	-3.751	-73.193	PER	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12791	16.3167	-88.7833	BLZ	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12792	17.1167	-88.5667	BLZ	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12793	8.117	-74.767	COL	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12794	5.413	-53.074	GUF	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12795	15.7833	-91.0833	GTM	"Anopheles (Nyssorhynchus) darlingi Root, 1926"					morphology	not applicable	man biting outdoors					"Mirabello, L. and Conn, J.E. (2006).  <b>Molecular population genetics of the malaria vector <i>Anopheles darlingi</i> in Central and South America.</b> <i>Heredity</i>, <b>96</b>(4):311-21"
12796	-11.033	-66.017	BOL	"Anopheles (Nyssorhynchus) darlingi Root, 1926"	2003	2003	7	7	morphology	not applicable	man biting outdoors					"Harris, A.F., Matias-Arnéz, A. and Hill, N. (2006).  <b>Biting time of <i>Anopheles darlingi</i> in the Bolivian Amazon and implications for control of malaria.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>100</b>(1):45-7"
