Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.66636	MAP.66636.collection							Austria	GAZ	00002942	46.68	15.4
MAP.71331	MAP.71331.collection							Netherlands	GAZ	00001549	51.7	5.68
MAP.42323	MAP.42323.collection		indoor light trap	light trap			2005-07/2005-07	Morocco	GAZ	00000565	34.917	-4.901
MAP.42330	MAP.42323.collection		indoor light trap	light trap			2005-07/2005-07	Morocco	GAZ	00000565	34.917	-4.901
MAP.67476	MAP.67476.collection							Switzerland	GAZ	00002941	47.22	8.82
MAP.67477	MAP.67476.collection							Switzerland	GAZ	00002941	47.22	8.82
MAP.8791	MAP.8791.collection		house resting inside	animal shed resting	resting outdoors		1998-07/1998-07	Azerbaijan	GAZ	00004941	39.6667	48.0333
MAP.50999	MAP.50999.collection		larval collection				2005-08/2005-08	Russian Federation	GAZ	00002721	45.733	47.582
MAP.42325	MAP.42325.collection		indoor light trap	light trap			2005-09/2005-09	Morocco	GAZ	00000565	34.917	-4.901
MAP.69431	MAP.69431.collection							Croatia	GAZ	00002719	46.15	16.83
MAP.67956	MAP.67956.collection							Germany	GAZ	00002646	53.55	10
MAP.67957	MAP.67956.collection							Germany	GAZ	00002646	53.55	10
MAP.69876	MAP.69876.collection							Hungary	GAZ	00002952	46.67	21.08
MAP.69877	MAP.69876.collection							Hungary	GAZ	00002952	46.67	21.08
MAP.72281	MAP.72281.collection							Portugal	GAZ	00002944	37.77	-8.18
MAP.73571	MAP.73571.collection							Georgia	GAZ	00004942	42.73	41.73
MAP.72436	MAP.72436.collection							Portugal	GAZ	00002944	37.53	-8
MAP.67246	MAP.67246.collection							Bosnia and Herzegovina	GAZ	00006887	43.35	17.8
MAP.67247	MAP.67246.collection							Bosnia and Herzegovina	GAZ	00006887	43.35	17.8
MAP.67248	MAP.67246.collection							Bosnia and Herzegovina	GAZ	00006887	43.35	17.8
MAP.67249	MAP.67246.collection							Bosnia and Herzegovina	GAZ	00006887	43.35	17.8
MAP.70516	MAP.70516.collection							Italy	GAZ	00002650	37.4	13.62
MAP.70517	MAP.70516.collection							Italy	GAZ	00002650	37.4	13.62
MAP.68276	MAP.68276.collection							Denmark	GAZ	00002635	54.93	11.8
MAP.68277	MAP.68276.collection							Denmark	GAZ	00002635	54.93	11.8
MAP.67621	MAP.67621.collection							Czech Republic	GAZ	00002954	49.18	16.38
MAP.67622	MAP.67621.collection							Czech Republic	GAZ	00002954	49.18	16.38
MAP.68891	MAP.68891.collection							France	GAZ	00003940	46.25	-1.03
MAP.68081	MAP.68081.collection							Germany	GAZ	00002646	52.6	12.88
MAP.68316	MAP.68316.collection							Denmark	GAZ	00002635	55.58	12.58
MAP.69901	MAP.69901.collection							Hungary	GAZ	00002952	47.53	21.63
MAP.69902	MAP.69901.collection							Hungary	GAZ	00002952	47.53	21.63
MAP.71781	MAP.71781.collection							Poland	GAZ	00002939	54.37	22.85
MAP.71782	MAP.71781.collection							Poland	GAZ	00002939	54.37	22.85
MAP.67661	MAP.67661.collection							Germany	GAZ	00002646	51.43	6.75
MAP.67662	MAP.67661.collection							Germany	GAZ	00002646	51.43	6.75
MAP.69946	MAP.69946.collection							Italy	GAZ	00002650	45.77	8.7
MAP.67396	MAP.67396.collection							Switzerland	GAZ	00002941	47.53	8.03
MAP.67397	MAP.67396.collection							Switzerland	GAZ	00002941	47.53	8.03
MAP.67766	MAP.67766.collection							Germany	GAZ	00002646	47.62	8.23
MAP.67767	MAP.67766.collection							Germany	GAZ	00002646	47.62	8.23
MAP.74661	MAP.74661.collection							Italy	GAZ	00002650	37.93	14.37
MAP.74662	MAP.74661.collection							Italy	GAZ	00002650	37.93	14.37
MAP.70191	MAP.70191.collection							Italy	GAZ	00002650	45.15	9.7
MAP.70192	MAP.70191.collection							Italy	GAZ	00002650	45.15	9.7
MAP.69991	MAP.69991.collection							Italy	GAZ	00002650	39.82	8.95
MAP.70901	MAP.70901.collection							Greece	GAZ	00002945	40.1	22.5
MAP.70902	MAP.70901.collection							Greece	GAZ	00002945	40.1	22.5
MAP.70196	MAP.70196.collection							Italy	GAZ	00002650	45.12	10.03
MAP.67231	MAP.67231.collection							Bosnia and Herzegovina	GAZ	00006887	44.99	17.26
MAP.67232	MAP.67231.collection							Bosnia and Herzegovina	GAZ	00006887	44.99	17.26
MAP.67233	MAP.67231.collection							Bosnia and Herzegovina	GAZ	00006887	44.99	17.26
MAP.67234	MAP.67231.collection							Bosnia and Herzegovina	GAZ	00006887	44.99	17.26
MAP.67556	MAP.67556.collection							Czech Republic	GAZ	00002954	50.08	14.47
MAP.67557	MAP.67556.collection							Czech Republic	GAZ	00002954	50.08	14.47
MAP.72691	MAP.72691.collection							Portugal	GAZ	00002944	39.05	-7.63
MAP.66891	MAP.66891.collection							Belgium	GAZ	00002938	50.95	3.8
MAP.42316	MAP.42316.collection		indoor light trap	outdoor light trap			2005-08/2005-08	Morocco	GAZ	00000565	35.3	-4.9833
MAP.70046	MAP.70046.collection							Italy	GAZ	00002650	40.18	9.11
MAP.71951	MAP.71951.collection							Portugal	GAZ	00002944	37.2	-8.68
MAP.67041	MAP.67041.collection							Bulgaria	GAZ	00002950	43.9	26.08
MAP.67042	MAP.67041.collection							Bulgaria	GAZ	00002950	43.9	26.08
MAP.67043	MAP.67041.collection							Bulgaria	GAZ	00002950	43.9	26.08
MAP.67044	MAP.67041.collection							Bulgaria	GAZ	00002950	43.9	26.08
MAP.69586	MAP.69586.collection							Greece	GAZ	00002945	40.82	23.35
MAP.69587	MAP.69586.collection							Greece	GAZ	00002945	40.82	23.35
MAP.12360	MAP.12360.collection		animal shed resting	larval collection			1994-06/1994-10	Italy	GAZ	00002650	42.533	11.215
MAP.69801	MAP.69801.collection							Hungary	GAZ	00002952	46.12	18.98
MAP.12549	MAP.12549.collection		light trap	man biting	animal shed resting	house resting inside	1993-02/1993-02	Egypt	GAZ	00003934	29.416	30.833
MAP.74026	MAP.74026.collection							Sweden	GAZ	00002729	55.73	13.5
MAP.74027	MAP.74026.collection							Sweden	GAZ	00002729	55.73	13.5
MAP.70151	MAP.70151.collection							Italy	GAZ	00002650	39.2	9.51
MAP.45409	MAP.45409.collection		outside shelter				2005-12/2005-12	France	GAZ	00003940	43.597	4.212
MAP.68241	MAP.68241.collection							Denmark	GAZ	00002635	54.9	11.12
MAP.68242	MAP.68241.collection							Denmark	GAZ	00002635	54.9	11.12
MAP.73121	MAP.73121.collection							Russian Federation	GAZ	00002721	56.22	46.83
MAP.73122	MAP.73121.collection							Russian Federation	GAZ	00002721	56.22	46.83
MAP.67651	MAP.67651.collection							Germany	GAZ	00002646	51.67	6.45
MAP.74821	MAP.74821.collection							Serbia	GAZ	00002957	45.21	20.38
MAP.74822	MAP.74821.collection							Serbia	GAZ	00002957	45.21	20.38
MAP.74823	MAP.74821.collection							Serbia	GAZ	00002957	45.21	20.38
MAP.67841	MAP.67841.collection							Switzerland	GAZ	00002941	47.22	8.7
MAP.68736	MAP.68736.collection							Finland	GAZ	00002937	60.95	22.85
MAP.67966	MAP.67966.collection							Germany	GAZ	00002646	54.12	10.2
MAP.73356	MAP.73356.collection							Russian Federation	GAZ	00002721	55.03	21.83
MAP.12359	MAP.12359.collection		animal shed resting	larval collection			1993-06/1993-10	Italy	GAZ	00002650	42.533	11.215
MAP.67451	MAP.67451.collection							Switzerland	GAZ	00002941	47.37	8.55
MAP.67452	MAP.67451.collection							Switzerland	GAZ	00002941	47.37	8.55
MAP.12588	MAP.12588.collection		light trap	man biting	animal shed resting	house resting inside	1993-05/1993-05	Egypt	GAZ	00003934	29.471	30.849
MAP.73766	MAP.73766.collection							Slovakia	GAZ	00002956	48.75	21.93
MAP.73767	MAP.73766.collection							Slovakia	GAZ	00002956	48.75	21.93
MAP.69846	MAP.69846.collection							Hungary	GAZ	00002952	46.22	20.48
MAP.69847	MAP.69846.collection							Hungary	GAZ	00002952	46.22	20.48
MAP.68466	MAP.68466.collection							United Kingdom	GAZ	00002637	51.47	0.5
MAP.68467	MAP.68466.collection							United Kingdom	GAZ	00002637	51.47	0.5
MAP.68671	MAP.68671.collection							Spain	GAZ	00000591	38.92	-0.15
MAP.73056	MAP.73056.collection							Portugal	GAZ	00002944	38.13	-6.98
MAP.69036	MAP.69036.collection							France	GAZ	00003940	46.55	2.11
MAP.28625	MAP.28625.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.0386	12.2667
MAP.28626	MAP.28625.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.0386	12.2667
MAP.71976	MAP.71976.collection							Portugal	GAZ	00002944	38.57	-8.67
MAP.73891	MAP.73891.collection							Sweden	GAZ	00002729	58.2	12.7
MAP.67126	MAP.67126.collection							Bulgaria	GAZ	00002950	42.05	27.63
MAP.67127	MAP.67126.collection							Bulgaria	GAZ	00002950	42.05	27.63
MAP.67128	MAP.67126.collection							Bulgaria	GAZ	00002950	42.05	27.63
MAP.67129	MAP.67126.collection							Bulgaria	GAZ	00002950	42.05	27.63
MAP.12590	MAP.12590.collection		light trap	man biting	animal shed resting	house resting inside	1993-07/1993-07	Egypt	GAZ	00003934	29.471	30.849
MAP.66871	MAP.66871.collection							Belgium	GAZ	00002938	51.3406	3.2519
MAP.70596	MAP.70596.collection							Italy	GAZ	00002650	36.95	14.53
MAP.70597	MAP.70596.collection							Italy	GAZ	00002650	36.95	14.53
MAP.10373	MAP.10373.collection		larval collection				1997-05/1999-10	Greece	GAZ	00002945	41.507	26.314
MAP.10945	MAP.10945.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	47.466	26.151
MAP.10946	MAP.10945.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	47.466	26.151
MAP.70451	MAP.70451.collection							Italy	GAZ	00002650	38.15	13.08
MAP.4003	MAP.4003.collection		light trap	human baited net trap	animal baited net trap		2001-02/2001-02	Turkey	GAZ	00000558	37.75	39.6666
MAP.72566	MAP.72566.collection							Portugal	GAZ	00002944	37.55	-7.83
MAP.69856	MAP.69856.collection							Hungary	GAZ	00002952	46.57	20.67
MAP.69857	MAP.69856.collection							Hungary	GAZ	00002952	46.57	20.67
MAP.74246	MAP.74246.collection							Sweden	GAZ	00002729	58.1	15.67
MAP.66936	MAP.66936.collection							Belgium	GAZ	00002938	51.08	4.37
MAP.66937	MAP.66936.collection							Belgium	GAZ	00002938	51.08	4.37
MAP.70001	MAP.70001.collection							Italy	GAZ	00002650	39.95	9
MAP.74591	MAP.74591.collection							Sweden	GAZ	00002729	63.83	20.25
MAP.11572	MAP.11572.collection		animal shed resting	light trap	man biting outdoors		1999-08/2002-09	Italy	GAZ	00002650	43.744	10.793
MAP.8457	MAP.8457.collection		animal shed resting				2001-06/2001-06	Iran	GAZ	00004474	37.196	50.145
MAP.68136	MAP.68136.collection							Germany	GAZ	00002646	54.53	13.67
MAP.68137	MAP.68136.collection							Germany	GAZ	00002646	54.53	13.67
MAP.72561	MAP.72561.collection							Portugal	GAZ	00002944	39.45	-7.83
MAP.68787	MAP.68787.collection							Finland	GAZ	00002937	65.48	25.98
MAP.71346	MAP.71346.collection							Netherlands	GAZ	00001549	51.28	5.75
MAP.71347	MAP.71346.collection							Netherlands	GAZ	00001549	51.28	5.75
MAP.69706	MAP.69706.collection							Croatia	GAZ	00002719	45.55	18.69
MAP.69707	MAP.69706.collection							Croatia	GAZ	00002719	45.55	18.69
MAP.69708	MAP.69706.collection							Croatia	GAZ	00002719	45.55	18.69
MAP.70711	MAP.70711.collection							Italy	GAZ	00002650	38.22	16.05
MAP.70712	MAP.70711.collection							Italy	GAZ	00002650	38.22	16.05
MAP.71251	MAP.71251.collection							Netherlands	GAZ	00001549	52.4593	5.1166
MAP.72731	MAP.72731.collection							Portugal	GAZ	00002944	38.73	-7.6
MAP.12552	MAP.12552.collection		light trap	man biting	animal shed resting	house resting inside	1993-05/1993-05	Egypt	GAZ	00003934	29.416	30.833
MAP.74061	MAP.74061.collection							Sweden	GAZ	00002729	56.15	13.75
MAP.74062	MAP.74061.collection							Sweden	GAZ	00002729	56.15	13.75
MAP.70796	MAP.70796.collection							Italy	GAZ	00002650	38.9	16.58
MAP.70797	MAP.70796.collection							Italy	GAZ	00002650	38.9	16.58
MAP.28604	MAP.28604.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.2243	12.1937
MAP.28605	MAP.28604.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.2243	12.1937
MAP.67926	MAP.67926.collection							Germany	GAZ	00002646	54.4	9.7
MAP.67927	MAP.67926.collection							Germany	GAZ	00002646	54.4	9.7
MAP.69826	MAP.69826.collection							Hungary	GAZ	00002952	46.42	19.68
MAP.12473	MAP.12473.collection		larval collection				1993-01/1993-01	Egypt	GAZ	00003934	29.471	30.849
MAP.72061	MAP.72061.collection							Portugal	GAZ	00002944	37.15	-8.57
MAP.74806	MAP.74806.collection							Serbia	GAZ	00002957	44.65	20.2
MAP.74807	MAP.74806.collection							Serbia	GAZ	00002957	44.65	20.2
MAP.74808	MAP.74806.collection							Serbia	GAZ	00002957	44.65	20.2
MAP.45587	MAP.45587.collection		larval collection				1982-00/1983-00	Egypt	GAZ	00003934	26.107	34.2
MAP.72151	MAP.72151.collection							Portugal	GAZ	00002944	38	-8.38
MAP.73421	MAP.73421.collection							Russian Federation	GAZ	00002721	63.95	38.18
MAP.66476	MAP.66476.collection							Albania	GAZ	00002953	41.07	19.7
MAP.66477	MAP.66476.collection							Albania	GAZ	00002953	41.07	19.7
MAP.74536	MAP.74536.collection							Sweden	GAZ	00002729	59.53	18.08
MAP.71256	MAP.71256.collection							Netherlands	GAZ	00001549	51.55	5.12
MAP.71257	MAP.71256.collection							Netherlands	GAZ	00001549	51.55	5.12
MAP.67241	MAP.67241.collection							Bosnia and Herzegovina	GAZ	00006887	43.19	17.54
MAP.67242	MAP.67241.collection							Bosnia and Herzegovina	GAZ	00006887	43.19	17.54
MAP.67243	MAP.67241.collection							Bosnia and Herzegovina	GAZ	00006887	43.19	17.54
MAP.67244	MAP.67241.collection							Bosnia and Herzegovina	GAZ	00006887	43.19	17.54
MAP.73666	MAP.73666.collection							Russian Federation	GAZ	00002721	44.68	46.57
MAP.45403	MAP.45403.collection		carbon dioxide baited net trap	outside shelter			2005-06/2005-06	France	GAZ	00003940	43.597	4.212
MAP.69446	MAP.69446.collection							Greece	GAZ	00002945	38.97	20.75
MAP.69447	MAP.69446.collection							Greece	GAZ	00002945	38.97	20.75
MAP.68576	MAP.68576.collection							Spain	GAZ	00000591	36.68	-5.45
MAP.67816	MAP.67816.collection							Germany	GAZ	00002646	54.7	8.57
MAP.67817	MAP.67816.collection							Germany	GAZ	00002646	54.7	8.57
MAP.73701	MAP.73701.collection							Russian Federation	GAZ	00002721	47	47.47
MAP.12370	MAP.12370.collection		animal shed resting	larval collection			1993-03/1993-10	Italy	GAZ	00002650	39.066	9
MAP.12371	MAP.12370.collection		animal shed resting	larval collection			1993-03/1993-10	Italy	GAZ	00002650	39.066	9
MAP.67131	MAP.67131.collection							Bulgaria	GAZ	00002950	43.03	27.72
MAP.67132	MAP.67131.collection							Bulgaria	GAZ	00002950	43.03	27.72
MAP.67133	MAP.67131.collection							Bulgaria	GAZ	00002950	43.03	27.72
MAP.67134	MAP.67131.collection							Bulgaria	GAZ	00002950	43.03	27.72
MAP.67891	MAP.67891.collection							Germany	GAZ	00002646	53.9	9.13
MAP.68745	MAP.68745.collection							Finland	GAZ	00002937	59.9755	23.4383
MAP.73281	MAP.73281.collection							Romania	GAZ	00002951	44.45	28.73
MAP.73282	MAP.73281.collection							Romania	GAZ	00002951	44.45	28.73
MAP.73283	MAP.73281.collection							Romania	GAZ	00002951	44.45	28.73
MAP.73284	MAP.73281.collection							Romania	GAZ	00002951	44.45	28.73
MAP.68606	MAP.68606.collection							Spain	GAZ	00000591	38.68	-4.12
MAP.73016	MAP.73016.collection							Portugal	GAZ	00002944	38.08	-7.1
MAP.67111	MAP.67111.collection							Bulgaria	GAZ	00002950	42.33	27.4
MAP.67112	MAP.67111.collection							Bulgaria	GAZ	00002950	42.33	27.4
MAP.67113	MAP.67111.collection							Bulgaria	GAZ	00002950	42.33	27.4
MAP.67114	MAP.67111.collection							Bulgaria	GAZ	00002950	42.33	27.4
MAP.74796	MAP.74796.collection							Serbia	GAZ	00002957	45.81	20.12
MAP.74797	MAP.74796.collection							Serbia	GAZ	00002957	45.81	20.12
MAP.74798	MAP.74796.collection							Serbia	GAZ	00002957	45.81	20.12
MAP.74799	MAP.74796.collection							Serbia	GAZ	00002957	45.81	20.12
MAP.70821	MAP.70821.collection							Italy	GAZ	00002650	40.38	18.05
MAP.70822	MAP.70821.collection							Italy	GAZ	00002650	40.38	18.05
MAP.12592	MAP.12592.collection		light trap	man biting	animal shed resting	house resting inside	1993-09/1993-09	Egypt	GAZ	00003934	29.471	30.849
MAP.11114	MAP.11114.collection			larval collection			1983-00/1983-00	Belgium	GAZ	00002938	51.316	4.263
MAP.11117	MAP.11114.collection			larval collection			1983-00/1983-00	Belgium	GAZ	00002938	51.316	4.263
MAP.73341	MAP.73341.collection							Slovakia	GAZ	00002956	48.22	17.6
MAP.72011	MAP.72011.collection							Portugal	GAZ	00002944	39.92	-8.63
MAP.67466	MAP.67466.collection							Switzerland	GAZ	00002941	47.28	8.63
MAP.67467	MAP.67466.collection							Switzerland	GAZ	00002941	47.28	8.63
MAP.12442	MAP.12442.collection		larval collection				1993-06/1993-06	Egypt	GAZ	00003934	29.416	30.833
MAP.66496	MAP.66496.collection							Albania	GAZ	00002953	40.72	19.77
MAP.66497	MAP.66496.collection							Albania	GAZ	00002953	40.72	19.77
MAP.73426	MAP.73426.collection							Russian Federation	GAZ	00002721	46.72	38.28
MAP.73427	MAP.73426.collection							Russian Federation	GAZ	00002721	46.72	38.28
MAP.72126	MAP.72126.collection							Portugal	GAZ	00002944	40.37	-8.45
MAP.70061	MAP.70061.collection							Italy	GAZ	00002650	39.58	9.13
MAP.70141	MAP.70141.collection							Italy	GAZ	00002650	39.26	9.46
MAP.67626	MAP.67626.collection							Croatia	GAZ	00002719	43.91	16.4
MAP.74826	MAP.74826.collection							Serbia	GAZ	00002957	44.83	20.4
MAP.74827	MAP.74826.collection							Serbia	GAZ	00002957	44.83	20.4
MAP.74828	MAP.74826.collection							Serbia	GAZ	00002957	44.83	20.4
MAP.10439	MAP.10439.collection						1990-00/1990-00	Turkey	GAZ	00000558	36.749	34.983
MAP.71566	MAP.71566.collection							Poland	GAZ	00002939	54.13	15.72
MAP.71567	MAP.71566.collection							Poland	GAZ	00002939	54.13	15.72
MAP.67636	MAP.67636.collection							Czech Republic	GAZ	00002954	49.37	16.67
MAP.67637	MAP.67636.collection							Czech Republic	GAZ	00002954	49.37	16.67
MAP.66521	MAP.66521.collection							Albania	GAZ	00002953	40.22	19.88
MAP.66522	MAP.66521.collection							Albania	GAZ	00002953	40.22	19.88
MAP.73966	MAP.73966.collection							Sweden	GAZ	00002729	59.87	13.08
MAP.70856	MAP.70856.collection							Lithuania	GAZ	00002960	55.72	21.12
MAP.70857	MAP.70856.collection							Lithuania	GAZ	00002960	55.72	21.12
MAP.72116	MAP.72116.collection							Portugal	GAZ	00002944	37.5	-8.45
MAP.12497	MAP.12497.collection		larval collection				1993-01/1993-01	Egypt	GAZ	00003934	29.417	30.816
MAP.67181	MAP.67181.collection							Croatia	GAZ	00002719	44.53	15.07
MAP.73581	MAP.73581.collection							Georgia	GAZ	00004942	41.8195	41.7799
MAP.12480	MAP.12480.collection		larval collection				1993-08/1993-08	Egypt	GAZ	00003934	29.471	30.849
MAP.68441	MAP.68441.collection							United Kingdom	GAZ	00002637	51.1	0.1
MAP.68442	MAP.68441.collection							United Kingdom	GAZ	00002637	51.1	0.1
MAP.70301	MAP.70301.collection							Italy	GAZ	00002650	44.83	11.63
MAP.70302	MAP.70301.collection							Italy	GAZ	00002650	44.83	11.63
MAP.51000	MAP.51000.collection		larval collection				2004-08/2004-08	Russian Federation	GAZ	00002721	57.301	88.176
MAP.74896	MAP.74896.collection							Serbia	GAZ	00002957	42.67	21.25
MAP.73681	MAP.73681.collection							Russian Federation	GAZ	00002721	56.13	47.2
MAP.10922	MAP.10922.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.296	28.615
MAP.10923	MAP.10922.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.296	28.615
MAP.74641	MAP.74641.collection							Ukraine	GAZ	00002724	46.83	33.43
MAP.70556	MAP.70556.collection							Italy	GAZ	00002650	40.97	14.2
MAP.70557	MAP.70556.collection							Italy	GAZ	00002650	40.97	14.2
MAP.12498	MAP.12498.collection		larval collection				1993-02/1993-02	Egypt	GAZ	00003934	29.417	30.816
MAP.74106	MAP.74106.collection							Sweden	GAZ	00002729	59.53	14.22
MAP.74091	MAP.74091.collection							Sweden	GAZ	00002729	55.45	14.17
MAP.70936	MAP.70936.collection							Greece	GAZ	00002945	41.2	24.75
MAP.70937	MAP.70936.collection							Greece	GAZ	00002945	41.2	24.75
MAP.8797	MAP.8797.collection		larval collection				1998-08/1998-08	Azerbaijan	GAZ	00004941	39.6667	48.0333
MAP.73256	MAP.73256.collection							Romania	GAZ	00002951	44.02	28.45
MAP.73257	MAP.73256.collection							Romania	GAZ	00002951	44.02	28.45
MAP.73258	MAP.73256.collection							Romania	GAZ	00002951	44.02	28.45
MAP.73259	MAP.73256.collection							Romania	GAZ	00002951	44.02	28.45
MAP.67051	MAP.67051.collection							Bulgaria	GAZ	00002950	42.22	26.3
MAP.67052	MAP.67051.collection							Bulgaria	GAZ	00002950	42.22	26.3
MAP.67053	MAP.67051.collection							Bulgaria	GAZ	00002950	42.22	26.3
MAP.69836	MAP.69836.collection							Hungary	GAZ	00002952	46.7	20.15
MAP.69837	MAP.69836.collection							Hungary	GAZ	00002952	46.7	20.15
MAP.74361	MAP.74361.collection							Sweden	GAZ	00002729	59.92	16.63
MAP.67116	MAP.67116.collection							Romania	GAZ	00002951	46.83	27.43
MAP.67117	MAP.67116.collection							Romania	GAZ	00002951	46.83	27.43
MAP.67118	MAP.67116.collection							Romania	GAZ	00002951	46.83	27.43
MAP.68661	MAP.68661.collection							Spain	GAZ	00000591	42.13	-0.42
MAP.67801	MAP.67801.collection							Germany	GAZ	00002646	49.6	8.47
MAP.67802	MAP.67801.collection							Germany	GAZ	00002646	49.6	8.47
MAP.73791	MAP.73791.collection							Slovenia	GAZ	00002955	45.65	15.32
MAP.73792	MAP.73791.collection							Slovenia	GAZ	00002955	45.65	15.32
MAP.73793	MAP.73791.collection							Slovenia	GAZ	00002955	45.65	15.32
MAP.73794	MAP.73791.collection							Slovenia	GAZ	00002955	45.65	15.32
MAP.67856	MAP.67856.collection							Germany	GAZ	00002646	54.8	8.83
MAP.73191	MAP.73191.collection							Romania	GAZ	00002951	44.17	26.17
MAP.73192	MAP.73191.collection							Romania	GAZ	00002951	44.17	26.17
MAP.73193	MAP.73191.collection							Romania	GAZ	00002951	44.17	26.17
MAP.73466	MAP.73466.collection							Russian Federation	GAZ	00002721	43.98	39.3
MAP.12548	MAP.12548.collection		light trap	man biting	animal shed resting	house resting inside	1993-01/1993-01	Egypt	GAZ	00003934	29.416	30.833
MAP.74136	MAP.74136.collection							Sweden	GAZ	00002729	57.75	14.33
MAP.74137	MAP.74136.collection							Sweden	GAZ	00002729	57.75	14.33
MAP.8808	MAP.8808.collection		larval collection				1998-08/1998-08	Iran	GAZ	00004474	39.0167	48.05
MAP.8818	MAP.8808.collection		larval collection				1998-08/1998-08	Iran	GAZ	00004474	39.0167	48.05
MAP.69511	MAP.69511.collection							Greece	GAZ	00002945	39.88	22.23
MAP.69512	MAP.69511.collection							Greece	GAZ	00002945	39.88	22.23
MAP.74636	MAP.74636.collection							Ukraine	GAZ	00002724	46.12	32.92
MAP.67946	MAP.67946.collection							Germany	GAZ	00002646	54.07	9.98
MAP.67947	MAP.67946.collection							Germany	GAZ	00002646	54.07	9.98
MAP.67301	MAP.67301.collection							Bosnia and Herzegovina	GAZ	00006887	44.76	19.22
MAP.67302	MAP.67301.collection							Bosnia and Herzegovina	GAZ	00006887	44.76	19.22
MAP.67303	MAP.67301.collection							Bosnia and Herzegovina	GAZ	00006887	44.76	19.22
MAP.71196	MAP.71196.collection							Netherlands	GAZ	00001549	52.4	4.92
MAP.71197	MAP.71196.collection							Netherlands	GAZ	00001549	52.4	4.92
MAP.10939	MAP.10939.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.515	22.715
MAP.10940	MAP.10939.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.515	22.715
MAP.69636	MAP.69636.collection							Turkey	GAZ	00000558	39.9	27.55
MAP.69637	MAP.69636.collection							Turkey	GAZ	00000558	39.9	27.55
MAP.73486	MAP.73486.collection							Russian Federation	GAZ	00002721	43.58	39.77
MAP.74611	MAP.74611.collection							Sweden	GAZ	00002729	67.37	22.62
MAP.70161	MAP.70161.collection							Italy	GAZ	00002650	39.15	9.55
MAP.70426	MAP.70426.collection							Italy	GAZ	00002650	37.68	12.78
MAP.70427	MAP.70426.collection							Italy	GAZ	00002650	37.68	12.78
MAP.8472	MAP.8472.collection		animal shed resting				1998-08/1998-08	Armenia	GAZ	00004094	40.051	44.499
MAP.28584	MAP.28584.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.818	13.216
MAP.73941	MAP.73941.collection							Sweden	GAZ	00002729	56.6	13
MAP.73942	MAP.73941.collection							Sweden	GAZ	00002729	56.6	13
MAP.74101	MAP.74101.collection							Sweden	GAZ	00002729	59.73	14.17
MAP.68401	MAP.68401.collection							United Kingdom	GAZ	00002637	51.42	-0.68
MAP.28581	MAP.28581.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.7578	13.3484
MAP.73981	MAP.73981.collection							Sweden	GAZ	00002729	55.7	13.17
MAP.73982	MAP.73981.collection							Sweden	GAZ	00002729	55.7	13.17
MAP.68051	MAP.68051.collection							Germany	GAZ	00002646	53.07	12.43
MAP.68052	MAP.68051.collection							Germany	GAZ	00002646	53.07	12.43
MAP.70951	MAP.70951.collection							Netherlands	GAZ	00001549	51.33	3.5
MAP.19440	MAP.19440.collection		light trap	animal biting outdoors	man biting outdoors	outside shelter artificial	1984-04/1985-04	Iran	GAZ	00004474	27.1378	56.9845
MAP.19454	MAP.19440.collection		light trap	animal biting outdoors	man biting outdoors	outside shelter artificial	1984-04/1985-04	Iran	GAZ	00004474	27.1378	56.9845
MAP.10972	MAP.10972.collection		carbon dioxide baited net trap		larval collection		1993-08/1993-08	Egypt	GAZ	00003934	24.551	32.916
MAP.45412	MAP.45412.collection		carbon dioxide baited net trap	outside shelter	animal baited net trap	man biting	2005-05/2005-05	France	GAZ	00003940	43.51	4.804
MAP.67271	MAP.67271.collection							Croatia	GAZ	00002719	42.56	18.27
MAP.72306	MAP.72306.collection							Portugal	GAZ	00002944	38.45	-8.13
MAP.68676	MAP.68676.collection							Spain	GAZ	00000591	38.85	-0.13
MAP.73851	MAP.73851.collection							Sweden	GAZ	00002729	59.4	12.15
MAP.71301	MAP.71301.collection							Netherlands	GAZ	00001549	53.05	5.4
MAP.71302	MAP.71301.collection							Netherlands	GAZ	00001549	53.05	5.4
MAP.71116	MAP.71116.collection							Netherlands	GAZ	00001549	52.37	4.67
MAP.71117	MAP.71116.collection							Netherlands	GAZ	00001549	52.37	4.67
MAP.70006	MAP.70006.collection							Italy	GAZ	00002650	39.47	9.01
